Date,Open,High,Low,Close
2018-07-20,91.2505,91.742,90.503,90.685
2018-07-23,90.6105,90.95,88.4995,90.1
2018-07-24,91.4505,92.0,90.469145,91.462
2018-07-25,91.465,93.192,91.132,93.1805
2018-07-26,91.95,92.234,90.225,90.4
2018-07-27,93.8025,94.0025,90.3265,90.8635
2018-07-30,91.3665,91.475,88.301,88.961
2018-07-31,89.3245,90.0915,86.966,88.872
2018-08-01,89.2,89.921825,88.801,89.8585
2018-08-02,89.4385,91.828,89.3,91.7165
2018-08-03,91.88718,92.05,91.07505,91.1645
2018-08-06,91.2905,92.3885,90.946,92.3875
2018-08-07,92.7265,93.486,92.313365,93.124
2018-08-08,93.05,94.5755,92.725,94.326
2018-08-09,94.1,95.7285,93.874,94.926
2018-08-10,94.4255,94.975,93.910625,94.315
2018-08-13,94.925,96.25,94.6835,94.81
2018-08-14,95.9695,96.0505,95.0,95.9825
2018-08-15,95.4775,95.8105,93.4895,94.131
2018-08-16,95.197,95.25,94.177625,94.326
2018-08-17,94.29,94.4,92.7775,94.111
2018-08-20,94.5285,94.587325,93.30305,93.8355
2018-08-21,94.0,94.8875,93.72025,94.171
2018-08-22,93.832,95.29,93.832,95.245
2018-08-23,95.3585,95.975,95.038,95.145
2018-08-24,95.5255,95.8005,95.127,95.2695
2018-08-27,95.75,96.385,95.46405,96.384
2018-08-28,96.8865,97.088855,96.441,96.641
2018-08-29,97.6725,99.934495,97.447,99.905
2018-08-30,99.871,101.2785,99.345,100.119
2018-08-31,100.35,101.119,100.237,100.6355
2018-09-04,101.325,102.525,100.65,101.9755
2018-09-05,101.9055,102.019,99.4945,99.741
2018-09-06,100.32525,100.375,96.76045,97.9155
2018-09-07,96.9355,98.76,96.8675,97.6035
2018-09-10,98.55,98.652,96.57579,96.9505
2018-09-11,96.4135,99.444,95.85,99.3575
2018-09-12,99.7,100.0,98.122,99.5
2018-09-13,100.0,100.438,99.101385,99.4935
2018-09-14,99.6465,99.6824,97.961,98.5095
2018-09-17,97.7365,97.841,94.3705,95.4015
2018-09-18,95.9325,97.91,95.771955,97.0525
2018-09-19,97.025,97.0415,95.245,96.321
2018-09-20,96.929,97.75,96.6125,97.215
2018-09-21,97.711,97.8655,95.525055,95.7505
2018-09-24,95.1895,96.844,93.25,96.718
2018-09-25,97.145,98.7955,96.9425,98.7275
2018-09-26,98.425,99.7625,98.076,98.7425
2018-09-27,99.661825,100.80782,99.429,100.649
2018-09-28,100.2205,101.326,99.82324,100.15
2018-10-01,101.0995,101.6595,100.18,100.218
2018-10-02,99.9995,100.6695,98.2885,98.5655
2018-10-03,99.085,99.485,97.4905,97.638
2018-10-04,97.45,97.8,94.8285,95.471
2018-10-05,95.8995,96.454,93.1415,94.4825
2018-10-08,93.7,95.09981,91.533135,93.221
2018-10-09,92.9995,94.833795,92.616,93.516
2018-10-10,92.8945,92.928,87.7205,87.7625
2018-10-11,86.2,87.77,84.255,85.968
2018-10-12,90.4,90.4475,87.1265,89.4305
2018-10-15,89.75,89.7525,86.7115,88.0475
2018-10-16,89.175,91.194,88.0775,90.998
2018-10-17,92.1395,92.25,90.35,91.5865
2018-10-18,91.0745,91.5075,88.3935,88.536
2018-10-19,89.258,90.455,87.65,88.2015
2018-10-22,89.2,90.474995,87.8,89.465
2018-10-23,87.112,88.817,85.7,88.435
2018-10-24,88.685,88.885495,82.828,83.21
2018-10-25,85.167,89.7405,84.600505,89.1085
2018-10-26,82.4795,84.923,80.15,82.1405
2018-10-29,83.0,83.286915,74.75,76.944
2018-10-30,74.308,77.0495,73.818,76.521
2018-10-31,78.4995,81.1955,78.2545,79.9005
2018-11-01,81.1765,83.522325,79.922,83.2765
2018-11-02,83.9295,84.872,82.5915,83.2765
2018-11-05,82.8785,82.9045,79.818,81.39
2018-11-06,80.9175,83.25,80.7275,82.1405
2018-11-07,83.65,87.9615,83.20375,87.7745
2018-11-08,87.75,89.2,86.2555,87.7455
2018-11-09,86.625,87.19603,85.0935,85.6215
2018-11-12,84.912,85.4275,81.5005,81.8425
2018-11-13,82.4645,83.85319,80.6875,81.5585
2018-11-14,82.816,83.64976,79.8535,79.9505
2018-11-15,79.0505,81.241,77.3255,80.972
2018-11-16,79.375,80.724,78.656,79.6705
2018-11-19,78.8505,79.0595,75.168,75.6145
2018-11-20,71.875,76.7375,71.0,74.773
2018-11-21,77.1495,77.5,75.75,75.8365
2018-11-23,75.85,76.81,75.0905,75.103
2018-11-26,76.95,79.2405,76.211,79.0665
2018-11-27,78.7995,79.8825,77.9005,79.071
2018-11-28,80.696,84.0725,80.06075,83.8875
2018-11-29,83.7495,84.4995,82.61655,83.6785
2018-11-30,83.975,84.8,83.325,84.5085
2018-12-03,88.473,88.917,86.5,88.618
2018-12-04,87.8,88.51691,83.25,83.42
2018-12-06,80.7435,85.0525,80.4925,84.9595
2018-12-07,85.2535,85.94631,81.273,81.4565
2018-12-10,81.192,82.8995,79.5435,82.0515
2018-12-11,83.9,83.97342,80.98,82.162
