Date,Open,High,Low,Close
2018-07-20,6.228597653,6.267413587,6.192006836,6.202885187
2018-07-23,6.176431015,6.178161662,6.014739162,6.16629437
2018-07-24,6.214258008,6.300790346,6.1314342,6.148987902
2018-07-25,6.158382842,6.239723239,6.100529793,6.227114241
2018-07-26,6.207088186,6.337381163,6.190276189,6.300543111
2018-07-27,6.337133928,6.344056515,6.176925486,6.23082277
2018-07-30,6.244915179,6.250848825,6.000893988,6.035754158
2018-07-31,6.025370277,6.128467377,5.986581539,6.053802331
2018-08-01,6.085201208,6.140332196,6.029721618,6.093607206
2018-08-02,6.022403454,6.200165599,5.963561465,6.196209835
2018-08-03,6.220686125,6.256535236,6.203874128,6.232800652
2018-08-06,6.220191654,6.283978349,6.173610061,6.280517055
2018-08-07,6.3292224,6.371252392,6.302523465,6.352709748
2018-08-08,6.353945925,6.434050146,6.319085754,6.38905333
2018-08-09,6.406854268,6.409573856,6.332930928,6.340595221
2018-08-10,6.258760353,6.331694752,6.247634767,6.299306934
2018-08-13,6.307960168,6.452840025,6.306229521,6.332189223
2018-08-14,6.437511439,6.47756355,6.354440395,6.46347114
2018-08-15,6.484238901,6.518085407,6.326750047,6.405370857
2018-08-16,6.475091197,6.47756355,6.30474611,6.364824276
2018-08-17,6.253568413,6.254310119,6.025864748,6.05281339
2018-08-20,6.012266809,6.25999653,5.901999888,6.127478436
2018-08-21,6.143795962,6.267413587,6.124017142,6.262963353
2018-08-22,6.2303283,6.502781545,6.226867006,6.49783684
2018-08-23,6.459268141,6.662495517,6.445452635,6.59722541
2018-08-24,6.605631409,6.744824855,6.601181175,6.730237975
2018-08-27,6.759906205,6.895391122,6.728383711,6.821220547
2018-08-28,6.815286901,6.838032544,6.663731693,6.783640789
2018-08-29,6.775972462,6.914005195,6.75519334,6.889020776
2018-08-30,6.857852094,6.968847233,6.835341379,6.872199582
2018-08-31,6.852162573,6.956058178,6.842267753,6.943194913
2018-09-04,6.930084277,7.055501115,6.901636671,7.017900801
2018-09-05,7.000337496,7.035711476,6.806399032,6.887289182
2018-09-06,6.87096273,6.873436435,6.713412465,6.746288003
2018-09-07,6.654266181,6.850430979,6.609492122,6.725014141
2018-09-10,6.747524855,6.82569393,6.703740279,6.796009471
2018-09-11,6.74975119,6.837317869,6.728972068,6.748266967
2018-09-12,6.708440318,6.727982587,6.479127874,6.634476541
2018-09-13,6.700277092,6.802688475,6.682985894,6.712150875
2018-09-14,6.802441104,6.904110375,6.765582901,6.838062455
2018-09-17,6.812630294,6.861562651,6.756924934,6.776219832
2018-09-18,6.78017776,6.882836513,6.697556016,6.704235019
2018-09-19,6.685744075,6.745768525,6.635713394,6.727982587
2018-09-20,6.606028935,6.648329289,6.53305464,6.586981407
2018-09-21,6.598855191,6.644371361,6.483827913,6.516975559
2018-09-24,6.486054247,6.576097106,6.398979835,6.572633919
2018-09-25,6.63868184,6.664655741,6.55309165,6.639671322
2018-09-26,6.644618731,6.684940121,6.586981407,6.602813119
2018-09-27,6.637939728,6.65921359,6.583258481,6.614686902
2018-09-28,6.746535373,6.973750116,6.718582508,6.951605509
2018-10-01,7.029279843,7.22470253,6.990690047,7.157912498
2018-10-02,7.130454374,7.242018465,7.064406453,7.086669797
2018-10-03,7.156923016,7.164344131,6.988958453,7.092854059
2018-10-04,7.056737968,7.080980276,6.831878192,6.908810415
2018-10-05,6.884073366,6.946163359,6.618150089,6.675540043
2018-10-08,6.592423558,6.707698206,6.433611703,6.574365512
2018-10-09,6.553833762,6.648329289,6.500896477,6.568675991
2018-10-10,6.462801421,6.508564962,6.075419234,6.077645568
2018-10-11,5.990571156,6.12390385,5.794925835,5.816422331
2018-10-12,6.073108794,6.172912891,5.928233792,6.09867206
2018-10-15,6.085314054,6.085314054,5.821617111,5.822606593
2018-10-16,5.935160166,6.092240427,5.885933439,6.081108755
2018-10-17,6.143198748,6.181293804,5.963607772,6.012587129
2018-10-18,6.081850867,6.120193293,5.864906947,5.925265346
2018-10-19,5.980428966,5.999971234,5.632626057,5.668989519
2018-10-22,5.721184692,5.82112237,5.617041716,5.719700469
2018-10-23,5.452787711,5.545799015,5.360765888,5.468372051
2018-10-24,5.430029625,5.476535278,4.918962193,4.932814941
2018-10-25,4.835350968,5.188596027,4.791108755,5.141348264
2018-10-26,4.905604187,5.067186591,4.777218902,4.905109446
2018-10-29,5.046110625,5.049573812,4.353967994,4.591691035
2018-10-30,4.61469649,5.031515766,4.591691035,5.021620947
2018-10-31,5.186122322,5.258849246,5.046605366,5.21531204
2018-11-01,5.251675502,5.404797836,5.125269182,5.395397757
2018-11-02,5.385997678,5.491624878,5.199994859,5.316486571
2018-11-05,5.303375935,5.326628761,5.078021418,5.238564866
2018-11-06,5.230649011,5.314754977,5.184014726,5.221001561
2018-11-07,5.287544223,5.378081823,5.223970007,5.288533705
2018-11-08,5.229412158,5.23015427,5.042152697,5.095584723
2018-11-09,5.006778717,5.177959096,4.97313633,5.087668867
2018-11-12,4.996389157,5.01840513,4.666891664,4.688660267
2018-11-13,4.786371611,5.051552776,4.780110663,4.930341236
2018-11-14,5.103253208,5.117600697,4.770050106,4.877898692
2018-11-15,4.8719618,5.078516159,4.836093079,5.006531347
2018-11-16,4.040054842,4.221624782,3.997754488,4.067512967
2018-11-19,4.002207157,4.002949269,3.577719396,3.57945099
2018-11-20,3.316248788,3.815937178,3.297696002,3.687799264
2018-11-21,3.824842516,3.841663709,3.552487606,3.57969836
2018-11-23,3.545066492,3.700415159,3.532183437,3.586872105
2018-11-26,3.707836274,3.79639491,3.625461901,3.786005349
2018-11-27,3.760031448,3.883964063,3.724162726,3.802826542
2018-11-28,3.920327525,3.964854213,3.787860628,3.959659433
2018-11-29,3.96188784,3.999030538,3.866307295,3.89651669
2018-11-30,3.906173792,4.057465907,3.85590734,4.04682081
2018-12-03,4.273886507,4.325391049,4.143639444,4.210496301
2018-12-04,4.165925063,4.170877423,3.875221543,3.89032624
2018-12-06,3.74992684,3.924547047,3.734326907,3.919545163
2018-12-07,3.923754669,3.933907007,3.605714123,3.65508915
2018-12-10,3.610270294,3.785086118,3.606556024,3.760326796
2018-12-11,3.851945452,3.860116846,3.590460855,3.669450993
2018-12-12,3.675146207,3.783107651,3.586003731,3.687031871
2018-12-13,3.733831671,3.79796473,3.650879644,3.686784253
2018-12-14,3.64518443,3.728879311,3.602841754,3.626365463
2018-12-17,3.596403686,3.668460521,3.49735649,3.5552991
2018-12-18,3.599127484,3.722441243,3.571889505,3.638498745
2018-12-19,3.604822698,3.658419612,3.378252237,3.429756779
2018-12-20,3.421337767,3.511223098,3.285593585,3.345319044
2018-12-21,3.371814169,3.404747362,3.180900699,3.208386296
2018-12-24,3.132119955,3.218536157,3.082843975,3.146729416
2018-12-26,3.192786363,3.296785918,3.081853503,3.295795446
2018-12-27,3.243548051,3.277966951,3.099681998,3.248005174
2018-12-28,3.268557468,3.402023564,3.226710027,3.309414436
2018-12-31,3.352747584,3.385185541,3.274995535,3.305700166
2019-01-02,3.234881421,3.429013925,3.220271959,3.373052259
2019-01-03,3.312881088,3.346804752,3.161913352,3.169262654
2019-01-04,3.242309961,3.410442576,3.21160533,3.372309405
2019-01-07,3.429509161,3.587737057,3.378252237,3.550841976
2019-01-08,3.632308295,3.634536857,3.389890283,3.462442354
2019-01-09,3.513699278,3.577832337,3.463185208,3.530537301
2019-01-10,3.511223098,3.604822698,3.450804308,3.596156068
2019-01-11,3.573870449,3.7080794,3.546137234,3.685298545
2019-01-14,3.633051149,3.750422076,3.60952744,3.725165041
2019-01-15,3.757850616,3.797221876,3.692727084,3.711050816
2019-01-16,3.738288795,3.771221987,3.679974758,3.685546163
2019-01-17,3.65261297,3.79672664,3.625374991,3.756860144
2019-01-18,3.80663136,3.911869006,3.755126818,3.885869117
2019-01-22,3.855659722,3.867297767,3.653620775,3.683812837
2019-01-23,3.739031649,3.827678889,3.665489105,3.696688972
2019-01-24,3.781126707,3.925983231,3.776421965,3.908402354
2019-01-25,3.848974036,3.983678223,3.746460188,3.965602109
2019-01-28,3.381223653,3.50726121,3.243795669,3.417375879
2019-01-29,3.371318933,3.419604441,3.244043286,3.258652748
2019-01-30,3.334671471,3.416385408,3.255186096,3.402023564
2019-01-31,3.39880453,3.595165596,3.377093385,3.559508606
2019-02-01,3.578079955,3.634784475,3.530537301,3.583775169
2019-02-04,3.59962272,3.731107873,3.577584719,3.693965174
2019-02-05,3.705850838,3.749679222,3.672174791,3.71303176
2019-02-06,3.74621257,3.852935924,3.740764974,3.788555247
2019-02-07,3.742201159,3.744479244,3.607546496,3.650384408
2019-02-08,3.583279933,3.679603331,3.568918089,3.668955757
2019-02-11,3.624879755,3.679108095,3.578079955,3.626365463
2019-02-12,3.664746252,3.758841088,3.650384408,3.743241154
2019-02-13,3.772707695,3.858631138,3.759088706,3.785583831
2019-02-14,3.784593359,3.854545441,3.741507828,3.826440799
2019-02-15,4.034935147,4.057716002,3.873240599,3.896021454
2019-02-19,3.885373881,3.959164042,3.866307295,3.878688195
2019-02-20,3.907907118,3.993087706,3.896764308,3.925983231
2019-02-21,3.938611748,3.963125929,3.842535968,3.85714543
2019-02-22,3.90889759,3.96064975,3.8952786,3.941830782
2019-02-25,4.025278045,4.092630138,3.920783253,3.929449883
2019-02-26,3.924745141,3.980706807,3.856650194,3.890078622
2019-02-27,3.875716779,3.902211904,3.791279044,3.848231182
2019-02-28,3.842034445,3.864343032,3.801383241,3.823691828
2019-03-01,3.87351434,3.920087233,3.81526414,3.877976057
2019-03-04,3.916396402,3.939200735,3.829640785,3.886155872
2019-03-05,3.870539861,3.917811757,3.816255633,3.879711169
2019-03-06,3.870787735,3.879215423,3.766185248,3.768911853
2019-03-07,3.7453639,3.755030955,3.653653299,3.699755233
2019-03-08,3.610520885,3.744620281,3.589203791,3.733961734
2019-03-11,3.757509687,4.017032917,3.710413781,3.994228583
2019-03-12,4.02199038,4.07478737,3.945893311,4.028435083
2019-03-13,4.065863935,4.208886766,4.058427739,4.179637729
2019-03-14,4.188809037,4.20070695,4.096104464,4.103788533
2019-03-15,4.146918468,4.251768828,4.143448244,4.209134639
2019-03-18,4.240614534,4.294403016,4.160742356,4.187817545
2019-03-19,4.28225723,4.399749122,4.265401853,4.355379821
2019-03-20,4.384380984,4.43767372,4.288206187,4.322908433
2019-03-21,4.34596064,4.585654015,4.341003176,4.559379456
2019-03-22,4.532113405,4.580689115,4.385868223,4.399749122
2019-03-25,4.359097919,4.423297075,4.241358154,4.307540295
2019-03-26,4.449051099,4.505095228,4.327789056,4.384133111
2019-03-27,4.40966405,4.456016336,4.30555731,4.374961803
2019-03-28,4.400988488,4.459238688,4.34050743,4.393552292
2019-03-29,4.46023018,4.475102572,4.409911923,4.450810999
2019-04-01,4.542524079,4.548473036,4.47100027,4.518232507
2019-04-02,4.542276206,4.580416454,4.499394144,4.536079377
2019-04-03,4.585654015,4.734377929,4.580696551,4.675384109
2019-04-04,4.660015972,4.70884699,4.603748757,4.666460674
2019-04-05,4.70959061,4.750489686,4.673153251,4.733138563
2019-04-08,4.70265016,4.778995103,4.678606461,4.753959911
2019-04-09,4.72049703,4.731651323,4.649109551,4.691247993
2019-04-10,4.690504374,4.787422791,4.686042656,4.761643979
2019-04-11,4.764122711,4.795602606,4.698436316,4.747763081
2019-04-12,4.786431298,4.790397269,4.701162921,4.709838483
2019-04-15,4.702154414,4.707111878,4.538558108,4.578217819
2019-04-16,4.617381783,4.684059671,4.58476415,4.665221308
2019-04-17,4.700171428,4.720992776,4.620108388,4.642416975
2019-04-18,4.649109551,4.683068178,4.590115732,4.617877529
2019-04-22,4.594329576,4.687282022,4.562849681,4.671666011
2019-04-23,4.684803291,4.757430135,4.675136236,4.726198113
2019-04-24,4.736608787,4.779242976,4.675879856,4.738591773
2019-04-25,4.698436316,4.720744903,4.5534305,4.632997794
2019-04-26,4.479316416,4.483718644,4.295642382,4.41437364
2019-04-29,4.422305582,4.472871713,4.350174484,4.445109916
2019-04-30,4.412886401,4.512035677,4.393800165,4.486504739
2019-05-01,4.538805982,4.580944424,4.473119586,4.473367459
2019-05-02,4.483034514,4.582431663,4.439780642,4.540788967
2019-05-03,4.549216656,4.559131583,4.474854699,4.53632725
2019-05-06,4.350174484,4.470145108,4.312993506,4.457999322
2019-05-07,4.40966405,4.40966405,4.242845393,4.290932792
2019-05-08,4.263418868,4.39107356,4.251520954,4.31101052
2019-05-09,4.242101773,4.251768828,4.099822562,4.21855382
2019-05-10,4.187817545,4.253256067,4.065120316,4.184595193
2019-05-13,4.052726656,4.075778863,3.911686811,3.927550695
2019-05-14,3.967210405,4.051735163,3.928552103,4.01653717
2019-05-15,3.961013576,3.991997724,3.901771883,3.955560366
2019-05-16,3.950107155,4.013190882,3.90772084,3.97068063
2019-05-17,3.928790061,4.057931993,3.840547205,3.879959043
2019-05-20,3.781305513,3.836333361,3.736688339,3.761475658
2019-05-21,3.822204589,3.859385568,3.783536372,3.843521684
2019-05-22,3.804853466,3.830880151,3.761723531,3.772629951
2019-05-23,3.710413781,3.710413781,3.591960141,3.651667835
2019-05-24,3.670506197,3.70570419,3.591186776,3.597879352
2019-05-28,3.615478349,3.64819761,3.550783446,3.552766432
2019-05-29,3.505174779,3.540124899,3.443950101,3.478652348
2019-05-30,3.481878379,3.517610377,3.413883605,3.452099646
2019-05-31,3.403212892,3.435699008,3.359785573,3.361522666
2019-06-03,3.372689691,3.411402044,3.290550018,3.319832439
2019-06-04,3.383856715,3.553843651,3.361708783,3.548632373
2019-06-05,3.622334737,3.627794172,3.46971873,3.505949522
2019-06-06,3.510168175,3.592556004,3.507686614,3.567988549
2019-06-07,3.573944296,3.644916943,3.554836275,3.6106714
2019-06-10,3.666754681,3.751872227,3.666754681,3.68338114
2019-06-11,3.743186763,3.780906491,3.701496536,3.740953358
2019-06-12,3.697526039,3.703729941,3.612904805,3.628042328
2019-06-13,3.650128221,3.697526039,3.632509138,3.679162486
2019-06-14,3.586103945,3.610423244,3.544562612,3.589329975
2019-06-17,3.587592882,3.635998213,3.56476252,3.599008063
2019-06-18,3.660302622,3.849149422,3.649383753,3.793810609
2019-06-19,3.829048777,3.840384548,3.773804264,3.799766356
2019-06-20,3.890343336,3.904240078,3.809638006,3.824085655
2019-06-21,3.809196288,3.858331198,3.759565066,3.766017125
2019-06-24,3.78735855,3.817881752,3.740208889,3.788351175
2019-06-25,3.793314297,3.868257442,3.756339037,3.759068754
2019-06-26,3.886372838,4.01318061,3.87346872,3.952134207
2019-06-27,4.037748065,4.069760204,4.001765429,4.050652183
2019-06-28,4.094575815,4.103757591,4.028814445,4.075467794
2019-07-01,4.28242999,4.316675533,4.086138507,4.123610079
2019-07-02,4.10698362,4.128059518,4.012684298,4.025836572
2019-07-03,4.049163246,4.054870837,3.978972291,4.03874069
2019-07-05,3.980424004,3.984890814,3.912925542,3.97620535
2019-07-08,3.916647884,3.935507748,3.871235316,3.901262205
2019-07-09,3.859075666,3.931785406,3.846419705,3.903743766
2019-07-10,3.947171085,4.02928346,3.933274343,3.971986696
2019-07-11,4.044944593,4.167037399,4.007721176,4.126339797
2019-07-12,4.154133281,4.230317207,4.154133281,4.159344559
2019-07-15,4.180437829,4.19646375,4.122617455,4.150907251
2019-07-16,4.136017885,4.173241301,4.090667356,4.146192285
2019-07-17,4.147929378,4.218405713,4.11874622,4.211457342
2019-07-18,4.221755821,4.285904175,4.165300306,4.223120679
2019-07-19,4.26133672,4.267788779,4.17398577,4.179941516
2019-07-22,4.201282942,4.264314594,4.193838259,4.251410476
2019-07-23,4.290619141,4.361095477,4.274985306,4.359110228
2019-07-24,4.402289391,4.439264651,4.326353621,4.433557061
2019-07-25,4.39211499,4.404770952,4.27920396,4.302530635
2019-07-26,4.329579651,4.391122366,4.329579651,4.344469017
2019-07-29,4.33727249,4.354387817,4.250169695,4.338265115
2019-07-30,4.291859922,4.366058599,4.277466868,4.353898949
2019-07-31,4.322383123,4.32325167,4.144703349,4.186889887
2019-08-01,4.197312444,4.287641268,4.040487709,4.092590566
2019-08-02,4.000028337,4.069263891,3.95263052,4.000028337
2019-08-05,3.816640971,3.817881752,3.695044477,3.741945982
2019-08-06,3.816640971,3.862053539,3.733012362,3.780658335
2019-08-07,3.719860088,3.83078587,3.702489161,3.818874376
2019-08-08,3.876446594,3.928559377,3.819122532,3.927318596
2019-08-09,3.886372838,3.889847024,3.775695213,3.826070903
2019-08-12,3.77395812,3.826070903,3.736486548,3.758324285
2019-08-13,3.756835349,3.918384976,3.717877321,3.872476096
2019-08-14,3.784467532,3.795547702,3.680430564,3.724078742
2019-08-15,3.742938607,3.762791095,3.657672167,3.691818448
2019-08-16,3.954367612,4.0087138,3.893073053,3.959578891
2019-08-19,4.072738077,4.253892037,4.05660793,4.238010046
2019-08-20,4.232550612,4.233046924,4.144703349,4.165796618
2019-08-21,4.231806143,4.304267727,4.210216562,4.249177071
2019-08-22,4.258855159,4.301289854,4.216283979,4.255380974
2019-08-23,4.178948892,4.23329508,4.011195362,4.03104785
