Date,Open,High,Low,Close
2018-07-20,197.38999802,198.500490273,197.380424811,197.887804892
2018-07-23,197.878231683,199.084456027,196.87304473,198.969577518
2018-07-24,199.831166335,201.420319043,199.419518345,200.635315898
2018-07-25,201.03739068,205.134724166,200.704721664,205.019845657
2018-07-26,201.180988816,202.760568314,195.82956494,198.519636691
2018-07-27,202.655263014,202.712702269,192.632113107,194.278705069
2018-07-30,194.288278278,194.652060223,187.826457881,189.425088065
2018-07-31,190.52600711,192.057720562,187.85709215,189.549539784
2018-08-01,190.765337337,192.766138034,189.884602101,192.612966689
2018-08-02,190.593019573,193.560714388,189.425088065,193.388396625
2018-08-03,193.388396625,193.790471406,189.817589638,192.612966689
2018-08-06,192.421502508,193.814691625,191.956627475,192.938455798
2018-08-07,193.85748387,194.47974246,193.340530579,193.972362378
2018-08-08,193.780898197,194.89139045,193.455409088,194.202119396
2018-08-09,194.518035296,195.925297031,194.001082006,194.910536868
2018-08-10,194.307424696,195.20730635,193.531994761,194.001082006
2018-08-13,194.001082006,195.61713543,193.273518116,193.675592897
2018-08-14,194.154253351,195.341331277,192.794857662,195.178586723
2018-08-15,194.001082006,194.384010369,190.985521146,191.693938617
2018-08-16,193.321384161,195.51364904,192.249184744,194.910536868
2018-08-17,195.159440304,195.867857776,193.38361002,194.537181714
2018-08-20,194.78608515,196.231639721,193.723458942,196.011455913
2018-08-21,196.25078614,197.141094584,193.981935588,194.422303205
2018-08-22,193.85748387,196.461396739,193.618153643,195.590234713
2018-08-23,195.762552476,197.169814211,195.465782995,196.461396739
2018-08-24,197.208107048,200.558730226,196.796459057,200.462998135
2018-08-27,201.209708443,202.712702269,201.209708443,202.502091669
2018-08-28,202.664836223,203.938073031,201.937272333,203.555144668
2018-08-29,203.43069295,206.647578397,203.382826904,205.412347229
2018-08-30,205.106004539,206.092045074,203.746608849,204.67521013
2018-08-31,204.46459953,206.589851946,204.388013858,206.360094928
2018-09-04,206.474973437,208.073699353,205.517652529,207.566319272
2018-09-05,206.55155911,206.561132319,201.334160161,202.147882933
2018-09-06,202.415932787,204.16696846,201.487331506,203.689169595
2018-09-07,202.013858006,204.139110421,200.750194407,202.080870469
2018-09-10,203.583864295,204.368867439,202.358493533,202.636116596
2018-09-11,201.535197552,204.445453112,201.13312277,204.340147812
2018-09-12,203.957219449,205.307041929,202.818007568,204.895393939
2018-09-13,205.603811411,209.35650937,205.220883047,207.949247635
2018-09-14,208.695957944,209.480961088,207.183390909,208.657665107
2018-09-17,210.581880132,210.591453341,206.886621427,207.231256954
2018-09-18,208.179004653,211.529723563,208.025833308,210.658465805
2018-09-19,211.213711932,211.96042224,207.891808381,208.877848916
2018-09-20,210.591453341,212.448655903,209.557546761,211.941275822
2018-09-21,212.659266503,213.836771219,211.462615368,212.429509485
2018-09-24,211.003101332,212.659266503,208.896995334,211.902982985
2018-09-25,212.448655903,213.52085532,211.778531267,212.640120084
2018-09-26,213.118780538,214.784518918,212.241874587,212.774145012
2018-09-27,213.185793002,214.069878861,212.58268083,212.822011057
2018-09-28,212.649693294,214.14311391,211.615786713,213.109207329
2018-10-01,215.244032954,215.732266617,213.568721365,214.219699583
2018-10-02,213.961222938,214.181406746,211.577493877,212.879450311
2018-10-03,214.229272792,214.755799291,213.051768075,213.607014202
2018-10-04,212.592254039,212.668839712,205.431493647,206.924914264
2018-10-05,207.452050556,208.161288336,203.043946069,204.394660668
2018-10-08,202.899510754,202.995353697,194.800782054,199.602513508
2018-10-09,199.410827621,202.219025857,198.0977793,201.040157656
2018-10-10,200.628033,200.628033,187.861752966,188.51348498
2018-10-11,186.558288938,191.424043479,184.890621727,186.424108818
2018-10-12,192.232191176,196.32468485,191.242133572,195.730458603
2018-10-15,195.251243887,195.327918241,191.235424566,191.992583818
2018-10-16,194.254477277,199.468333387,194.110712862,199.14246738
2018-10-17,198.998702966,199.353321856,196.180920436,198.759095608
2018-10-18,198.366139541,198.605746899,193.851936916,195.155400943
2018-10-19,195.395008301,198.816601374,194.561174696,194.618680461
2018-10-22,195.251243887,197.685654644,193.487733732,195.998818844
2018-10-23,191.197087389,195.260828181,188.427226331,194.014869919
2018-10-24,194.2161401,195.011636529,187.257942424,187.555055548
2018-10-25,188.810598104,196.573876503,187.574224136,195.711290014
2018-10-26,190.919142854,193.995701331,187.593392725,189.280228525
2018-10-29,192.021336701,193.92861127,179.830114326,183.098358689
2018-10-30,184.574340014,185.580690918,176.11140813,179.925957269
2018-10-31,185.216487734,191.647549222,185.216487734,189.452745823
2018-11-01,190.62202973,191.6858864,186.903323534,191.407941864
2018-11-02,190.650782613,192.634731537,187.133346598,189.500667295
2018-11-05,189.960713422,190.852052794,186.213254343,189.749858947
2018-11-06,190.248242252,192.328034119,189.318565702,190.871221382
