Date,Open,High,Low,Close
2017-11-09,308.6449890136719,329.4519958496094,307.0559997558594,320.8840026855469
2017-11-10,320.6709899902344,324.7179870605469,294.5419921875,299.25299072265625
2017-11-11,298.58599853515625,319.4530029296875,298.1919860839844,314.6809997558594
2017-11-12,314.69000244140625,319.15301513671875,298.51300048828125,307.9079895019531
2017-11-13,307.0249938964844,328.4150085449219,307.0249938964844,316.71600341796875
2017-11-14,316.76300048828125,340.177001953125,316.76300048828125,337.6310119628906
2017-11-15,337.9639892578125,340.9119873046875,329.81298828125,333.35699462890625
2017-11-16,333.4429931640625,336.15899658203125,323.6059875488281,330.92401123046875
2017-11-17,330.1669921875,334.9639892578125,327.52301025390625,332.3940124511719
2017-11-18,331.9800109863281,349.6159973144531,327.68701171875,347.61199951171875
2017-11-19,347.4010009765625,371.2909851074219,344.739990234375,354.385986328125
2017-11-20,354.093994140625,372.1369934082031,353.28900146484375,366.7300109863281
2017-11-21,367.4429931640625,372.4700012207031,350.6929931640625,360.4010009765625
2017-11-22,360.31201171875,381.4200134277344,360.1470031738281,380.6520080566406
2017-11-23,381.4389953613281,425.5480041503906,376.0880126953125,410.1659851074219
2017-11-24,412.5010070800781,480.9729919433594,402.75799560546875,474.9110107421875
2017-11-25,475.6759948730469,485.1919860839844,461.0530090332031,466.2760009765625
2017-11-26,465.9739990234375,472.7229919433594,451.6059875488281,471.3299865722656
2017-11-27,471.531005859375,493.4049987792969,468.4849853515625,480.3550109863281
2017-11-28,480.51800537109375,482.4800109863281,466.34698486328125,472.9020080566406
2017-11-29,473.281005859375,522.3070068359375,425.0710144042969,427.52301025390625
2017-11-30,431.2149963378906,465.49700927734375,401.2430114746094,447.114013671875
2017-12-01,445.2090148925781,472.6090087890625,428.31201171875,466.5400085449219
2017-12-02,466.85101318359375,476.239013671875,456.65301513671875,463.4490051269531
2017-12-03,463.7049865722656,482.8139953613281,451.85198974609375,465.8529968261719
2017-12-04,466.0539855957031,474.7770080566406,453.31201171875,470.2040100097656
2017-12-05,470.29400634765625,473.5580139160156,457.6600036621094,463.281005859375
2017-12-06,462.60400390625,462.7080078125,420.2099914550781,428.5880126953125
2017-12-07,426.3689880371094,441.3970031738281,414.4110107421875,434.4079895019531
2017-12-08,434.989013671875,466.06201171875,422.36700439453125,456.031005859375
2017-12-09,457.343994140625,504.1470031738281,456.25299072265625,473.50201416015625
2017-12-10,472.78900146484375,472.78900146484375,429.5140075683594,441.72100830078125
2017-12-11,440.3580017089844,516.968994140625,439.10400390625,515.135986328125
2017-12-12,522.2860107421875,657.3179931640625,504.4939880371094,651.4310302734375
2017-12-13,644.906005859375,747.9929809570312,597.7979736328125,702.7670288085938
2017-12-14,700.593994140625,753.1209716796875,664.989013671875,695.8159790039062
2017-12-15,696.3759765625,697.1320190429688,621.0609741210938,684.447998046875
2017-12-16,686.1920166015625,718.385009765625,680.7860107421875,696.208984375
2017-12-17,696.2369995117188,735.8250122070312,696.2369995117188,719.9749755859375
2017-12-18,721.7319946289062,803.927978515625,689.2310180664062,794.64501953125
2017-12-19,793.9010009765625,881.9439697265625,785.3419799804688,826.822998046875
2017-12-20,827.5159912109375,845.06201171875,756.0040283203125,819.0859985351562
2017-12-21,820.2360229492188,880.5430297851562,792.6890258789062,821.06298828125
