date,n_pool,k,sig_long,sig_short
2021-02-12 00:00:00+00:00,80,16,0.0037586093750000002,0.010715021041666667
2021-02-15 00:00:00+00:00,80,16,0.003852593125,0.009541319166666668
2021-02-18 00:00:00+00:00,81,16,0.0023344495833333336,0.0048369925
2021-02-21 00:00:00+00:00,82,16,0.004218047916666667,0.007602525208333334
2021-02-24 00:00:00+00:00,83,16,-0.0009149937499999997,0.0011673679166666665
2021-02-27 00:00:00+00:00,85,17,-0.0007833594117647056,0.0007382592156862744
2021-03-02 00:00:00+00:00,85,17,-0.0003133223529411761,0.0007838998039215686
2021-03-05 00:00:00+00:00,86,17,1.7385098039215967e-05,0.0011328898039215686
2021-03-08 00:00:00+00:00,86,17,-0.0008579554901960782,0.001723017450980392
2021-03-11 00:00:00+00:00,86,17,0.0003345505882352943,0.00376447431372549
2021-03-14 00:00:00+00:00,86,17,0.0011450133333333332,0.003937771960784314
2021-03-17 00:00:00+00:00,86,17,0.000700929411764706,0.0029236901960784313
2021-03-20 00:00:00+00:00,87,17,0.001284667254901961,0.004888546666666667
2021-03-23 00:00:00+00:00,89,17,0.0006479843137254902,0.002880131960784313
2021-03-26 00:00:00+00:00,92,18,0.00016447851851851875,0.0010479166666666666
2021-03-29 00:00:00+00:00,92,18,0.0005936600000000002,0.0024603246296296295
2021-04-01 00:00:00+00:00,92,18,0.002301467592592593,0.005113540555555556
2021-04-04 00:00:00+00:00,93,18,0.0025310375925925925,0.005731573333333333
2021-04-07 00:00:00+00:00,93,18,0.0023022412962962965,0.005400067037037037
2021-04-10 00:00:00+00:00,94,18,0.0016352449999999998,0.003829691481481481
2021-04-13 00:00:00+00:00,95,19,0.00356647350877193,0.006210421754385965
2021-04-16 00:00:00+00:00,98,19,0.0034773259649122806,0.007060802280701755
2021-04-19 00:00:00+00:00,100,20,0.001039276166666667,0.0030674625000000006
2021-04-22 00:00:00+00:00,101,20,-0.00020469883333333318,0.0006588496666666667
2021-04-25 00:00:00+00:00,102,20,-0.00019948183333333332,0.0004886231666666668
2021-04-28 00:00:00+00:00,103,20,-0.00018585000000000007,0.0007292156666666666
2021-05-01 00:00:00+00:00,106,21,0.00028201015873015854,0.0016391071428571429
2021-05-04 00:00:00+00:00,106,21,0.0008973352380952384,0.002420778571428571
2021-05-07 00:00:00+00:00,107,21,0.001183900317460318,0.002976042857142857
2021-05-10 00:00:00+00:00,108,21,0.0009671292063492066,0.0027884141269841267
2021-05-13 00:00:00+00:00,109,21,0.00013577666666666675,0.0007740687301587301
2021-05-16 00:00:00+00:00,109,21,5.3821746031746015e-05,0.0007754849206349207
2021-05-19 00:00:00+00:00,109,21,-0.0024451655555555564,-0.0006339780952380953
2021-05-22 00:00:00+00:00,110,22,-0.0021537449999999994,0.00031138727272727267
2021-05-25 00:00:00+00:00,110,22,-0.0017930551515151513,0.000296964393939394
2021-05-28 00:00:00+00:00,110,22,-0.0016172145454545455,0.0003
2021-05-31 00:00:00+00:00,110,22,-0.0015734281818181816,0.0003000568181818182
2021-06-03 00:00:00+00:00,110,22,-0.000452994696969697,0.0003041022727272728
2021-06-06 00:00:00+00:00,110,22,-0.0006258545454545455,0.00030232924242424257
2021-06-09 00:00:00+00:00,111,22,-0.0012975145454545455,0.00029729530303030305
2021-06-12 00:00:00+00:00,111,22,-0.0009285604545454548,0.0003077362121212121
2021-06-15 00:00:00+00:00,111,22,-0.0006605377272727273,0.0003028951515151515
2021-06-18 00:00:00+00:00,112,22,-0.0005398856060606061,0.0003
2021-06-21 00:00:00+00:00,112,22,-0.0010107019696969698,0.0002999515151515151
2021-06-24 00:00:00+00:00,112,22,-0.0014519118181818178,0.00026689030303030304
2021-06-27 00:00:00+00:00,112,22,-0.0012717701515151515,0.00029343393939393943
2021-06-30 00:00:00+00:00,112,22,-0.0012606342424242424,0.0003
2021-07-03 00:00:00+00:00,112,22,-0.0018356553030303034,0.0003131522727272727
2021-07-06 00:00:00+00:00,112,22,-0.0010965298484848487,0.0003794981818181818
2021-07-09 00:00:00+00:00,112,22,-0.0012540221212121215,0.0003041045454545454
2021-07-12 00:00:00+00:00,113,22,-0.001465538484848485,0.0003026293939393939
2021-07-15 00:00:00+00:00,113,22,-0.0015865075757575758,0.0003
2021-07-18 00:00:00+00:00,113,22,-0.0016250171212121218,0.0003
2021-07-21 00:00:00+00:00,114,22,-0.001825051363636364,0.00030037318181818176
2021-07-24 00:00:00+00:00,115,23,-0.0010603215942028984,0.00032007028985507244
2021-07-27 00:00:00+00:00,115,23,-0.0005756385507246377,0.000302156231884058
2021-07-30 00:00:00+00:00,115,23,-0.00017751391304347857,0.0003054944927536233
2021-08-02 00:00:00+00:00,115,23,-5.3702898550725045e-05,0.00038445144927536226
2021-08-05 00:00:00+00:00,115,23,8.30037681159419e-05,0.0005150333333333333
2021-08-08 00:00:00+00:00,115,23,0.00015674492753623193,0.0013071301449275366
2021-08-11 00:00:00+00:00,115,23,0.000230583188405797,0.0010628321739130436
2021-08-14 00:00:00+00:00,115,23,0.0003700352173913041,0.0012321372463768112
2021-08-17 00:00:00+00:00,115,23,0.0006801002898550728,0.0019471975362318839
2021-08-20 00:00:00+00:00,115,23,0.00029890057971014507,0.0007426801449275361
2021-08-23 00:00:00+00:00,115,23,0.0006892449275362316,0.0018089765217391303
2021-08-26 00:00:00+00:00,115,23,0.0005628807246376809,0.001155834927536232
2021-08-29 00:00:00+00:00,115,23,0.00032745565217391295,0.000880322028985507
2021-09-01 00:00:00+00:00,115,23,0.00014186579710144913,0.0015332014492753625
2021-09-04 00:00:00+00:00,115,23,0.0012147023188405798,0.002910267971014493
2021-09-07 00:00:00+00:00,115,23,5.119999999999967e-06,0.0018596566666666669
2021-09-10 00:00:00+00:00,115,23,2.0192318840579785e-05,0.00042546507246376804
2021-09-13 00:00:00+00:00,116,23,0.00011685202898550708,0.000369570579710145
2021-09-16 00:00:00+00:00,116,23,0.0002648362318840581,0.0004689813043478258
2021-09-19 00:00:00+00:00,118,23,0.00014623304347826082,0.00048444057971014517
2021-09-22 00:00:00+00:00,118,23,-0.0003809047826086956,0.0003705450724637681
2021-09-25 00:00:00+00:00,119,23,-0.0005325986956521741,0.0003245123188405797
2021-09-28 00:00:00+00:00,120,24,-0.0002686780555555558,0.0003344980555555555
2021-10-01 00:00:00+00:00,121,24,-0.00043198569444444457,0.00036346277777777773
2021-10-04 00:00:00+00:00,121,24,7.174458333333325e-05,0.00037923291666666674
2021-10-07 00:00:00+00:00,121,24,0.0001145598611111111,0.0007110465277777775
2021-10-10 00:00:00+00:00,122,24,0.00023496902777777774,0.0012158379166666666
2021-10-13 00:00:00+00:00,122,24,-2.501500000000023e-05,0.0004481983333333333
2021-10-16 00:00:00+00:00,122,24,0.00028106861111111114,0.0012825606944444443
2021-10-19 00:00:00+00:00,124,24,0.00022438624999999998,0.001265256111111111
2021-10-22 00:00:00+00:00,124,24,0.0005233091666666665,0.0016386326388888887
2021-10-25 00:00:00+00:00,124,24,0.0006052980555555557,0.0017634934722222221
2021-10-28 00:00:00+00:00,126,25,0.0004995074666666668,0.0015562788
2021-10-31 00:00:00+00:00,126,25,4.507839999999971e-05,0.0010653722666666666
2021-11-03 00:00:00+00:00,126,25,0.0004751965333333332,0.0016919848000000002
2021-11-06 00:00:00+00:00,126,25,0.00021106040000000006,0.001663508933333333
2021-11-09 00:00:00+00:00,126,25,-0.00025357399999999995,0.0019922804
2021-11-12 00:00:00+00:00,127,25,-0.0030967355999999995,0.001069458
2021-11-15 00:00:00+00:00,127,25,3.448119999999999e-05,0.0009878349333333333
2021-11-18 00:00:00+00:00,128,25,-0.00014737866666666673,0.00046326026666666657
2021-11-21 00:00:00+00:00,129,25,-4.682386666666673e-05,0.0004211864000000001
2021-11-24 00:00:00+00:00,129,25,-0.0003349169333333334,0.0006287965333333332
2021-11-27 00:00:00+00:00,130,26,-0.0005526502564102565,0.0008290762820512818
2021-11-30 00:00:00+00:00,130,26,-0.00037212679487179487,0.00037703692307692314
2021-12-03 00:00:00+00:00,130,26,-0.0001357203846153847,0.0005638282051282052
2021-12-06 00:00:00+00:00,130,26,-0.0015382426923076923,0.000324608717948718
2021-12-09 00:00:00+00:00,130,26,-0.0010407097435897437,0.00033837397435897436
2021-12-12 00:00:00+00:00,131,26,-0.0008198985897435898,0.0003021623076923077
2021-12-15 00:00:00+00:00,131,26,-0.0010471955128205127,0.00030000000000000003
2021-12-18 00:00:00+00:00,131,26,-0.00098196641025641,0.0003394707692307693
2021-12-21 00:00:00+00:00,130,26,-0.0012847596153846158,0.00031112141025641026
2021-12-24 00:00:00+00:00,130,26,-0.001092006025641026,0.0003011303846153846
2021-12-27 00:00:00+00:00,130,26,-0.0004297870512820515,0.00030254512820512825
2021-12-30 00:00:00+00:00,131,26,-0.0012526393589743592,0.0003020489743589744
2022-01-02 00:00:00+00:00,131,26,-0.0005916510256410257,0.00032163423076923077
2022-01-05 00:00:00+00:00,131,26,-0.00015615064102564102,0.00032062628205128203
2022-01-08 00:00:00+00:00,131,26,-0.0010543174358974361,0.00030000000000000003
2022-01-11 00:00:00+00:00,131,26,-0.0010240166666666667,0.00030000000000000003
2022-01-14 00:00:00+00:00,131,26,-0.0006300033333333336,0.00030000000000000003
2022-01-17 00:00:00+00:00,131,26,-0.0005778546153846154,0.00030000000000000003
2022-01-20 00:00:00+00:00,131,26,-0.0006922578205128207,0.00030000000000000003
2022-01-23 00:00:00+00:00,132,26,-0.0016757892307692308,0.00026140102564102546
2022-01-26 00:00:00+00:00,133,26,-0.0017696444871794874,0.00025810012820512803
2022-01-29 00:00:00+00:00,132,26,-0.0013127779487179486,0.0002723505128205128
2022-02-01 00:00:00+00:00,133,26,-0.0009418919230769231,0.00028263487179487184
2022-02-04 00:00:00+00:00,133,26,-0.0009055603846153848,0.0002551100000000001
2022-02-07 00:00:00+00:00,134,26,-0.0006348535897435898,0.00030003717948717953
2022-02-10 00:00:00+00:00,134,26,-0.0009380547435897435,0.00030000000000000003
2022-02-13 00:00:00+00:00,134,26,-0.001880685,0.0002836010256410258
2022-02-16 00:00:00+00:00,132,26,-0.0006466152564102565,0.00028250871794871784
2022-02-19 00:00:00+00:00,132,26,-0.0006365005128205129,0.00026756769230769226
2022-02-22 00:00:00+00:00,132,26,-0.0009767062820512822,0.00021782948717948724
2022-02-25 00:00:00+00:00,133,26,-0.0010349628205128208,0.00020440538461538458
2022-02-28 00:00:00+00:00,87,17,-0.0009249496078431373,0.0002692831372549018
2022-03-03 00:00:00+00:00,133,26,-0.00029683256410256405,0.00030000000000000003
2022-03-06 00:00:00+00:00,133,26,-0.0009997428205128203,0.00024820935897435897
2022-03-09 00:00:00+00:00,133,26,-0.000748404487179487,0.0002611403846153846
2022-03-12 00:00:00+00:00,134,26,-0.0007628350000000003,0.0002774743589743589
2022-03-15 00:00:00+00:00,135,27,-0.0016445133333333334,0.0002743055555555554
2022-03-18 00:00:00+00:00,135,27,-0.0003719618518518518,0.00030497777777777773
2022-03-21 00:00:00+00:00,135,27,-0.0004949261728395062,0.00030540691358024697
2022-03-24 00:00:00+00:00,136,27,-0.00010623950617283948,0.00030519
2022-03-27 00:00:00+00:00,136,27,-0.0003194783950617284,0.0003204520987654321
2022-03-30 00:00:00+00:00,136,27,-2.6541728395061795e-05,0.00032178716049382713
2022-04-02 00:00:00+00:00,88,17,-4.6613529411764714e-05,0.0004097496078431373
2022-04-05 00:00:00+00:00,136,27,5.488987654320996e-05,0.00033493888888888883
2022-04-08 00:00:00+00:00,137,27,-0.00027642123456790113,0.0003026954320987655
2022-04-11 00:00:00+00:00,137,27,-0.00026436938271604937,0.0003317524691358025
2022-04-14 00:00:00+00:00,136,27,-0.0006807839506172838,0.0003058272839506173
2022-04-17 00:00:00+00:00,137,27,-0.00032553654320987657,0.0003051077777777778
2022-04-20 00:00:00+00:00,137,27,-0.00026005851851851846,0.00030000000000000003
2022-04-23 00:00:00+00:00,137,27,-0.000156009012345679,0.00030000000000000003
2022-04-26 00:00:00+00:00,137,27,-0.00026507518518518514,0.00030000000000000003
2022-04-29 00:00:00+00:00,137,27,-0.00034786197530864194,0.00030000000000000003
2022-05-02 00:00:00+00:00,137,27,-0.0009692996296296296,0.00028363271604938274
2022-05-05 00:00:00+00:00,137,27,-0.000492917037037037,0.0002886702469135802
2022-05-08 00:00:00+00:00,138,27,-0.0006800664197530864,0.00025068271604938256
2022-05-11 00:00:00+00:00,138,27,-0.0017805907407407407,0.00014409037037037023
2022-05-14 00:00:00+00:00,136,27,-0.0038740346913580244,0.0001736962962962963
2022-05-17 00:00:00+00:00,137,27,-0.0015758620987654317,0.0001990141975308642
2022-05-20 00:00:00+00:00,138,27,-0.0014907822222222226,0.00012594111111111116
2022-05-23 00:00:00+00:00,138,27,-0.0013899782716049385,0.00020744308641975313
2022-05-26 00:00:00+00:00,138,27,-0.0019919283950617286,7.8970864197531e-05
2022-05-29 00:00:00+00:00,137,27,-0.002366277530864197,5.696086419753082e-05
2022-06-01 00:00:00+00:00,137,27,-0.0011008885185185184,0.00035325456790123456
2022-06-04 00:00:00+00:00,138,27,-0.001873153580246913,0.00024253938271604942
2022-06-07 00:00:00+00:00,138,27,-0.0013341474074074072,0.00028239617283950613
2022-06-10 00:00:00+00:00,138,27,-0.0007231830864197529,0.00036177098765432104
2022-06-13 00:00:00+00:00,138,27,-0.0018993355555555552,-7.148370370370377e-05
2022-06-16 00:00:00+00:00,138,27,-0.0017253830864197531,0.00031662913580246917
2022-06-19 00:00:00+00:00,138,27,-0.001935945185185185,0.0002624665432098764
2022-06-22 00:00:00+00:00,138,27,-0.0011698195061728394,0.00033127407407407397
2022-06-25 00:00:00+00:00,138,27,-0.0009306067901234568,0.0003288464197530864
2022-06-28 00:00:00+00:00,138,27,-0.0008557596296296299,0.00032763086419753106
2022-07-01 00:00:00+00:00,139,27,-0.0014377799999999998,0.0001700666666666667
2022-07-04 00:00:00+00:00,138,27,-0.0008851620987654319,0.000300501851851852
2022-07-07 00:00:00+00:00,138,27,-0.0010191912345679011,0.00029850617283950636
2022-07-10 00:00:00+00:00,138,27,-0.0012508648148148145,0.0003009911111111111
2022-07-13 00:00:00+00:00,138,27,-0.0015479038271604942,0.00011987802469135818
2022-07-16 00:00:00+00:00,138,27,-0.0008620534567901234,0.0002616592592592595
2022-07-19 00:00:00+00:00,138,27,-0.00026668111111111115,0.0003598841975308642
2022-07-22 00:00:00+00:00,138,27,-0.0003255343209876544,0.00034226012345679014
2022-07-25 00:00:00+00:00,138,27,-0.0005662696296296297,0.0003501390123456791
2022-07-28 00:00:00+00:00,138,27,-0.0007887895061728397,0.00025382654320987673
2022-07-31 00:00:00+00:00,138,27,-7.93892592592593e-05,0.000355251975308642
2022-08-03 00:00:00+00:00,138,27,-0.00040034086419753087,0.00032296888888888896
2022-08-06 00:00:00+00:00,138,27,-0.0002597946913580248,0.0003438135802469136
2022-08-09 00:00:00+00:00,138,27,-0.00015141604938271607,0.00034634604938271616
2022-08-12 00:00:00+00:00,138,27,-0.0009043334567901233,0.00035219000000000006
2022-08-15 00:00:00+00:00,138,27,-0.0003819706172839505,0.00034438790123456797
2022-08-18 00:00:00+00:00,138,27,-0.0004932825925925926,0.0003269582716049383
2022-08-21 00:00:00+00:00,138,27,-0.002747422345679012,0.00021711938271604946
2022-08-24 00:00:00+00:00,138,27,-0.00151406,0.00027355296296296304
2022-08-27 00:00:00+00:00,138,27,-0.0012351332098765432,0.0003288877777777778
2022-08-30 00:00:00+00:00,138,27,-0.002133054320987654,0.00028026790123456794
2022-09-02 00:00:00+00:00,137,27,-0.0013127228395061726,0.0003102451851851851
2022-09-05 00:00:00+00:00,137,27,-0.0011113088888888888,0.00034444432098765444
2022-09-08 00:00:00+00:00,137,27,-0.0008027664197530864,0.0002572595061728396
2022-09-11 00:00:00+00:00,137,27,-0.00012106790123456766,0.0003234598765432099
2022-09-14 00:00:00+00:00,137,27,-0.0012898525925925928,0.00030564160493827156
2022-09-17 00:00:00+00:00,138,27,-0.0015993528395061725,0.0002883508641975309
2022-09-20 00:00:00+00:00,137,27,-0.0011852812345679014,0.00021302765432098782
2022-09-23 00:00:00+00:00,137,27,-0.0009536564197530863,0.0002867207407407408
2022-09-26 00:00:00+00:00,138,27,-0.0006271944444444445,0.0003557535802469136
2022-09-29 00:00:00+00:00,138,27,-0.0005610251851851852,0.00030803555555555584
2022-10-02 00:00:00+00:00,138,27,-0.0009913948148148148,0.0003636043209876543
2022-10-05 00:00:00+00:00,138,27,-0.0019552634567901227,0.0003411316049382717
