date,open,high,low,close,volume
2018-01-02,30.056230400233307,30.24240442494246,29.528016933448537,29.731510162353516,21099415
2018-01-03,29.740169701458264,30.30735141186131,29.701203344768583,29.800785064697266,27982164
2018-01-04,29.926341112761577,30.606092032307725,29.800782451084658,30.554136276245117,36054515
2018-01-05,30.97844127773522,31.078021137708774,30.255394175832965,30.44589614868164,30082216
2018-01-08,30.4848603956531,30.891846830000496,30.264049830380905,30.852880477905273,22003110
2018-01-09,31.039053613708088,32.55442272291064,30.77061708629319,32.34226989746094,48968545
2018-01-10,32.298980711851456,32.75791742249856,32.03920003498165,32.42886734008789,32639138
2018-01-11,32.29897713960521,32.55009447526091,31.9396184855916,32.156097412109375,19428343
2018-01-12,32.1560970525976,32.47216140185322,32.02188063908487,32.303306579589844,16211864
2018-01-15,32.212389711538755,32.90512831775715,31.87034650002973,32.2513542175293,31705660
2018-01-16,32.12146378719315,33.333756204781906,31.978584054919942,32.51545715332031,38745028
2018-01-17,32.727610474390424,32.76224517499461,31.71014796924967,31.840038299560547,25895921
2018-01-18,31.909311060018027,32.4591735642696,31.142969621226896,31.519643783569336,22410576
2018-01-19,31.55427622969004,32.37257512944081,31.194917630285087,32.19506072998047,26270372
2018-01-22,32.195062173630774,33.11294281548085,32.12145927229517,33.073974609375,28687817
2018-01-23,33.035010225668394,33.762387142225954,32.69297077328671,33.20386505126953,33091287
2018-01-24,33.264484153788516,33.94423329591242,33.04367170151488,33.80135726928711,31274529
2018-01-25,34.06545849455497,34.095763389410536,32.67564811579181,32.93109893798828,34768292
2018-01-26,32.9397564320144,33.667133307103995,32.79688042163518,33.40302658081055,23677676
2018-01-29,33.55889309502739,33.771045927288384,31.562940134175886,31.710145950317383,39429801
2018-01-30,31.710144790363216,32.394223653547584,31.627882283152356,32.08249282836914,19432036
2018-01-31,32.034860540327884,32.86181900795499,31.995896047726127,32.770896911621094,19357538
2018-02-01,32.98738633126709,33.29478737615521,31.692827713216825,32.13877868652344,21782702
2018-02-02,32.389895290878,32.90078950197208,31.913635774486636,32.160423278808594,17905625
2018-02-05,31.801064491132628,31.891986593290515,31.04338092484985,31.76642608642578,27926640
2018-02-06,30.952461636281832,30.952461636281832,29.086395327223695,29.87871551513672,54273156
2018-02-07,30.77494647966835,30.826902235108808,29.043098477213668,29.307205200195312,34542360
2018-02-08,29.42843353648881,30.25972189856464,29.34617103146127,29.92201042175293,24139225
2018-02-09,28.878575049310534,29.81810293438872,28.627455860081483,29.25092124938965,37524061
2018-02-12,29.393798559489518,30.913495648788956,29.376479355356583,30.72732162475586,28129852
2018-02-13,30.987097242207838,31.60190299147154,30.727320321823083,30.83989143371582,20448777
2018-02-14,31.04338175567388,31.35511442068695,30.870197147899827,31.14296531677246,12533782
2018-02-22,31.173269184139457,31.68416338921581,30.72731827728864,31.37676239013672,32723630
2018-02-23,31.597576255362227,32.420205104802015,31.35944831612894,31.727466583251953,21704608
2018-02-26,31.822715341227035,32.47215949579435,31.411402812446493,32.368247985839844,22209408
2018-02-27,32.48082123362816,32.68864055700695,31.87034153627096,31.896320343017578,14488702
2018-02-28,31.82271897871683,32.16908824469166,31.333469978898535,31.3810977935791,14818586
2018-03-01,31.303164724467628,32.160428277005664,31.259866711613085,32.121463775634766,16526780
2018-03-02,31.974251854481555,32.255677786426304,31.84003544505133,31.939617156982422,11585120
2018-03-05,31.952605412090804,32.35092853530898,31.653860287028834,32.2426872253418,12320618
2018-03-06,32.22969557472546,33.23416847961333,32.22969557472546,32.98738098144531,22121509
2018-03-07,32.857492888933876,33.19087641964139,32.537102470812485,32.64534378051758,13383085
2018-03-08,33.05665877895953,34.195348240980636,32.82719045018647,33.88361740112305,32270351
2018-03-09,33.88361848844436,34.45080019219466,33.64116074853045,34.37286376953125,22045187
2018-03-12,34.636967063615444,34.84911988376956,34.225654535987644,34.62397766113281,19845847
2018-03-13,34.49409412674988,34.72356246043955,33.98752964602857,34.12174606323242,17519381
2018-03-14,34.05246697687252,34.745205367757784,33.909590982321554,34.597999572753906,17494814
2018-03-15,34.45079722872522,35.93585585947511,34.420488622518825,35.8016357421875,28055114
2018-03-16,35.58948061251604,36.078725768805235,35.35567882456078,35.481239318847656,20917787
2018-03-19,35.59381668393109,37.403595553286536,35.32105035672284,37.38628005981445,32467055
2018-03-20,37.07454650935128,38.47301287968923,37.022592607158956,37.87985610961914,33613557
2018-03-21,38.01407704613615,38.61589343116925,37.23474252516299,37.4555549621582,32043366
2018-03-22,37.234738813008704,37.81923964546618,36.70219558887511,37.18711471557617,27991986
2018-03-23,36.07873077141045,37.18278544155897,35.502893242381504,36.63725280761719,35579312
2018-03-26,36.63292349924429,38.633209850583285,36.62859369843111,37.814910888671875,45951246
2018-03-27,38.486000545701934,38.53362835491,36.82342751801495,37.542144775390625,46680949
2018-03-28,37.2780392352646,37.89717480318869,35.93585658623373,36.044097900390625,52385288
2018-03-29,36.36881606370794,36.57230927752279,34.20400474451394,35.84926223754883,36222034
2018-03-30,35.83628111773789,37.7023477485811,35.823291712552184,37.67204284667969,31959829
2018-04-02,37.672031209545814,38.053035092972465,36.62859012747069,36.74549102783203,24759656
2018-04-03,36.22594112061811,36.80177866289989,35.63278066471997,36.74116516113281,32296070
2018-04-04,37.407926499374675,37.54214662172787,36.2778966578885,36.41644287109375,30799193
2018-04-09,36.28222616530987,36.53334349358586,35.56783867941891,35.76700210571289,29098609
2018-04-10,35.95750692867385,36.68488012761418,35.8622550138963,36.52468490600586,21456938
2018-04-11,36.55931847014753,37.29102508345342,36.36881466583851,36.827754974365234,27083083
2018-04-12,36.89270519160214,37.4252484993515,36.45974360524473,37.11784744262695,23365882
2018-04-13,37.14815326038818,37.31700809773194,35.069937594496736,35.10457229614258,50192103
2018-04-16,35.3513626967954,36.277899378818226,34.680269455091754,36.06142044067383,36587096
2018-04-17,36.048434620792946,36.251924175045666,34.563371964756705,35.01365280151367,37437711
2018-04-18,35.28641982884836,35.71505166440408,34.63264942590329,35.52022171020508,31109614
2018-04-19,35.589486280392656,36.02244781382114,35.32970936033557,35.94884490966797,21926200
2018-04-20,35.948847667970156,37.29968998203385,35.84926595111118,36.38180923461914,30556507
2018-04-23,36.355827221003935,36.80177815184957,36.00079839664524,36.49437713623047,20966713
2018-04-24,36.62859536082407,37.32566364180068,36.37314823184617,36.693538665771484,24468051
2018-04-25,36.60261711758184,37.91882085838099,36.60261711758184,37.86686325073242,37946743
2018-04-26,37.96644905780745,37.96644905780745,36.10038269560171,36.26923751831055,35459152
2018-04-27,35.935857436726565,36.88404306033828,35.078590215328816,36.1436767578125,34299684
2018-05-02,36.36448560251878,36.75848262080898,35.06993086136093,35.47258377075195,31000776
2018-05-03,35.494232253109345,36.13068696782383,34.680263134776425,35.88822555541992,19862471
2018-05-04,35.866582029034845,36.247585948351876,35.420631097733846,35.69339370727539,18190713
2018-05-07,35.7973025075863,36.606941803943606,35.72369960977154,36.58962631225586,20886308
2018-05-08,36.771472624914026,37.25638804438376,36.45540830293673,37.04423522949219,23161017
2018-05-09,37.04423535952421,37.40792378050198,36.66323144580279,37.17412567138672,17288970
2018-05-10,37.58976548601599,40.09228625873944,37.26071549284878,39.65499496459961,56782016
2018-05-11,39.68530312339372,41.39117398658285,38.45136195263494,38.74144744873047,60592884
2018-05-14,38.966595741951814,39.6117101922163,38.304162085736905,39.460174560546875,28333081
2018-05-15,39.551091958275,40.36072763778418,39.22203821510878,40.0186882019043,29502207
2018-05-16,39.74591288374068,40.33907322138581,39.564068704494254,39.6679801940918,25741913
2018-05-17,39.52944746575404,39.64201859363992,38.61156665720456,38.93628692626953,23282509
2018-05-18,38.95793357094093,39.9624066376701,38.62888352036684,39.94508743286133,23090979
2018-05-21,40.17888387890653,40.20919248604834,39.399553087041845,39.73726272583008,19094723
