date,open,high,low,close,volume
2018-01-02,10.292573846939488,10.323310978991097,9.923728262320173,10.121323585510254,50136420
2018-01-03,10.143278674587298,10.635073675295311,10.03350268442999,10.529688835144043,74331903
2018-01-04,10.485778549801301,10.80193307914114,10.393567157076406,10.670202255249023,53136353
2018-01-05,10.670202906840219,10.924883189915876,10.472606658935547,10.472606658935547,46454128
2018-01-08,10.472604784567382,10.556034787193907,10.187187419789911,10.318918228149414,44956221
2018-01-09,10.340873483961124,10.67020048918324,10.279398312321586,10.582379341125488,29409963
2018-01-10,10.538471417921796,10.538471417921796,10.116932929204129,10.231100082397461,64147093
2018-01-11,10.174018166920678,10.362832141033424,9.923729918445558,10.257448196411133,43581149
2018-01-12,10.1301058412473,10.318918845868208,10.121322621500301,10.226707458496094,19155681
2018-01-15,10.26622743916861,10.296964569944738,9.734912995755353,9.857861518859863,41439961
2018-01-16,9.791995455272756,9.8754245418255,9.247507597778275,9.462668418884277,102123900
2018-01-17,9.418760070418914,9.875426879652066,9.216772650950773,9.669048309326172,72535830
2018-01-18,9.704175351860865,10.09058737781417,9.510971178880148,9.958855628967285,66537543
2018-01-19,9.910553349003674,10.318919263906828,9.879816218634419,10.165233612060547,54213003
2018-01-22,10.099369049072266,10.349658183087483,9.783214498736939,10.099369049072266,91423202
2018-01-23,10.12132394357043,10.156452227157562,9.800779160836091,9.945682525634766,63611509
2018-01-24,9.879817128514558,9.985201979485087,9.59440062880096,9.88860034942627,65695834
2018-01-25,9.805170442142723,10.09058786509707,9.748086405553046,10.01154899597168,38503301
2018-01-26,9.936899075850603,10.042282984672823,9.607572060786644,9.660264015197754,44438375
2018-01-29,9.625137348888803,9.669047011576748,9.243117395516732,9.519752502441406,81784134
2018-01-30,9.436323752240686,9.563663434686417,9.326547751512505,9.506579399108887,35490899
2018-01-31,9.392415433108955,9.594402881562873,9.2870305573941,9.550492286682129,42715458
2018-02-01,9.563665741145817,9.748088583648151,9.405588887572643,9.550492286682129,38810718
2018-02-02,9.743694664982756,10.174016348608014,9.607573607507,9.998374938964844,82838036
2018-02-05,9.857863527607138,10.23549239408959,9.717351295425912,10.143280982971191,44983175
2018-02-06,9.96324662533237,10.169624246008688,9.796387516701806,9.835906028747559,51358114
2018-02-07,10.099367583109174,10.143278160948118,9.783213078664922,9.989591598510742,56503525
2018-02-08,10.002764961285335,10.235490399223712,9.853470456190415,10.029111862182617,46123476
2018-02-09,9.791996738302116,9.989592986025917,9.576835889003938,9.985201835632324,47513050
2018-02-12,9.967637784451625,10.459433730326314,9.945682033297784,10.428695678710938,51446730
2018-02-13,10.498953501861212,10.797543473390705,10.367222659127556,10.406742095947266,36981829
2018-02-14,10.573600040437478,10.6702025862889,10.318919765012856,10.599946022033691,20394129
2018-02-22,10.758023147432203,10.973183058382102,10.455041156098474,10.911707878112793,39203632
2018-02-23,10.929271396372311,10.960009443463363,10.51651529540697,10.626291275024414,31700436
2018-02-26,10.696547742239206,11.355201831294098,10.630682333333716,11.153214454650879,58253875
2018-02-27,11.284944939801578,11.284944939801578,10.938053334072995,11.012701034545898,33396537
2018-02-28,10.819496079605111,10.863406658141807,10.547253068671633,10.753631591796875,61357611
2018-03-01,10.714112707536662,11.144433455069263,10.665811896690043,11.140042304992676,57207046
2018-03-02,10.97757534054018,11.065395589985268,10.714113672206912,10.92927360534668,40510124
2018-03-05,10.885363826471595,11.003921207979088,10.591165027917821,10.80632495880127,32641673
2018-03-06,10.779979201934992,11.003922377468784,10.7668066692553,10.995140075683594,35923999
2018-03-07,11.008312882522732,11.012704033157707,10.674594634245107,10.705330848693848,28197393
2018-03-08,10.678982990984823,10.793150117630983,10.604335289716094,10.762412071228027,23556877
2018-03-09,10.784369392537293,11.197126499710308,10.714113744505939,11.100523948669434,47141734
2018-03-12,11.210300122159035,11.552800666525416,11.210300122159035,11.337639808654785,57134278
2018-03-13,11.416676632830303,11.416676632830303,11.087349599190555,11.109304428100586,32560995
2018-03-14,11.043439021372636,11.188342364175409,10.986354994209982,11.109304428100586,24768774
2018-03-15,11.131260504484104,11.368377099275662,11.07417739092204,11.249818801879883,30628172
2018-03-16,11.324465596538749,11.438632743660836,11.131260504484104,11.249818801879883,29059716
2018-03-19,11.197124882748993,11.32885661877936,11.082958666186368,11.241035461425781,21163549
2018-03-20,11.223472371299762,11.280555487257669,10.907318738304276,11.197126388549805,20172768
2018-03-21,11.241035613190125,11.394721260636969,11.126869395086151,11.153214454650879,23160828
2018-03-22,11.153214525088574,11.20590740454448,10.736067239385296,10.837060928344727,33915455
2018-03-23,10.362830229871877,10.560426469594232,10.147670309284356,10.476997375488281,61583218
2018-03-26,10.296965243020955,10.582381738883928,9.989592995169913,10.472606658935547,41717702
2018-03-27,10.630684231236133,10.924883968869002,10.630684231236133,10.885364532470703,34310174
2018-03-28,10.744848777377033,11.144433309136948,10.71850371725833,10.911707878112793,37348474
2018-03-29,10.82827876196298,11.025874992363986,10.547253441391685,10.692156791687012,20992205
2018-03-30,10.758022925969083,10.898535123697757,10.582380608812988,10.617508888244629,34681883
2018-04-02,10.318918228149414,10.613116972152447,10.15205914289419,10.318918228149414,50463942
2018-04-03,10.318920075011032,10.520907473313319,10.226708676655116,10.472606658935547,21463462
2018-04-04,10.494559982978243,10.63946424528646,10.288181463932561,10.516515731811523,25143170
2018-04-09,10.472606263066671,10.525298225850278,10.248663121241464,10.266227722167969,26505477
2018-04-10,10.270619260633262,10.534080924506158,10.270619260633262,10.472606658935547,21624579
2018-04-11,10.582380479203787,10.6658114068292,10.455040812822906,10.494560241699219,17581816
2018-04-12,10.586773598047364,10.626293030839387,10.419914486257246,10.50334358215332,18227225
2018-04-13,10.586771415649988,10.617507621487963,10.419912338256836,10.419912338256836,15249801
2018-04-16,10.367223519693038,10.4462614798952,10.288184639492737,10.340877532958984,14266230
2018-04-17,10.345265384993871,10.43747676915608,9.945680880295274,9.972027778625488,33424383
2018-04-18,9.97642132516381,10.090588485362979,9.524144755141878,9.699786186218262,46890485
