date,bench_zz500
2016-04-26,0.011490311270508258
2016-04-27,-0.004972902888649711
2016-04-28,-0.004382801203317466
2016-04-29,-0.0007912752719799743
2016-05-03,0.030382969765720524
2016-05-04,0.0003777898483166009
2016-05-05,0.005517214552220651
2016-05-06,-0.03906141699791421
2016-05-09,-0.0365412002704022
2016-05-10,-0.0008270002524527476
2016-05-11,-0.0026991235254142376
2016-05-12,0.0005328990933726185
2016-05-13,-0.0021217296549700393
2016-05-16,0.01719017694174796
2016-05-17,-0.003819328555158319
2016-05-18,-0.027485432634353213
2016-05-19,0.006311277012496452
2016-05-20,0.011676928316683544
2016-05-23,0.013357986359434193
2016-05-24,-0.011412381142546169
2016-05-25,-0.004875347803829921
2016-05-26,0.0051109501363035825
2016-05-27,-0.0008355978615658399
2016-05-30,-0.004925438925080128
2016-05-31,0.04132144583038588
2016-06-01,0.004449062771130441
2016-06-02,0.00671434167311169
2016-06-03,0.0031111310649181156
2016-06-06,0.0031926532506711958
2016-06-07,-0.0010740499614994015
2016-06-08,-0.0035531382746436524
2016-06-13,-0.046056694356461314
2016-06-14,0.0028400192118946954
2016-06-15,0.03298593035281705
2016-06-16,-0.003746104806941264
2016-06-17,0.005685813288818009
2016-06-20,0.003571266894355718
2016-06-21,-0.011489298429389283
2016-06-22,0.01556415630070318
2016-06-23,-0.005112425090158079
2016-06-24,-0.012470371367826694
2016-06-27,0.023815896009567128
2016-06-28,0.010471160877664865
2016-06-29,0.0020777698276384093
2016-06-30,0.0005375641318912106
2016-07-01,-0.0019515015130260327
2016-07-04,0.019690618076622313
2016-07-05,0.006036701605294015
2016-07-06,0.00445011563920561
2016-07-07,0.003555435576587218
2016-07-08,-0.003155168130586583
2016-07-11,0.0020079843170868195
2016-07-12,0.01309306930693066
2016-07-13,0.008038904482303044
2016-07-14,0.0013991958501897717
2016-07-15,-0.0022554131464561644
2016-07-18,-0.0044946297325579865
2016-07-19,0.0030988432752605544
2016-07-20,-0.0021797467016171357
2016-07-21,0.003862622157957629
2016-07-22,-0.008036990645240882
2016-07-25,0.002793020734071394
2016-07-26,0.013370719544125498
2016-07-27,-0.04083166139808181
2016-07-28,0.002247447140846015
2016-07-29,-0.006470947208923494
2016-08-01,-0.015091352579201134
2016-08-02,0.009695086818741316
2016-08-03,0.004843957454879755
2016-08-04,0.006427475521869175
2016-08-05,-0.005600947704717418
2016-08-08,0.014100582110460724
2016-08-09,0.008073746256414216
2016-08-10,-0.0036710267994417567
2016-08-11,-0.0145546170075036
2016-08-12,0.01168910638885623
2016-08-15,0.02277154319115926
2016-08-16,0.004091560303172814
2016-08-17,0.00300978993304879
2016-08-18,0.0003159504096565957
2016-08-19,0.0014082315292871517
2016-08-22,-0.012185458993314913
2016-08-23,0.001300552150583556
2016-08-24,0.0009893135470624426
2016-08-25,-0.008156878102146825
2016-08-26,0.004412015849414974
2016-08-29,0.002620606389599933
2016-08-30,-0.0002769337521566495
2016-08-31,0.0013165778313815046
2016-09-01,-0.00819525629409057
2016-09-02,-0.0038439358894801767
2016-09-05,0.005480615704071878
2016-09-06,0.015829681513316318
2016-09-07,0.00020791717811707855
2016-09-08,0.003643183581960807
2016-09-09,-0.00720008346144041
2016-09-12,-0.027725021441651676
2016-09-13,0.004512337005931677
2016-09-14,-0.006624968552364496
2016-09-19,0.010515819921760539
2016-09-20,-0.00033889328486902404
2016-09-21,0.00027120653796974814
2016-09-22,0.006603349753694587
2016-09-23,-0.002358416697464949
2016-09-26,-0.020258751950371745
2016-09-27,0.007272267011881661
2016-09-28,-0.0008955114674776832
2016-09-29,0.0027876483774007532
2016-09-30,0.004651687070056365
2016-10-10,0.0188998576189654
2016-10-11,0.006008353379272302
2016-10-12,-0.0005688799539963485
2016-10-13,0.0003223945430481656
2016-10-14,-0.0023655207615311813
2016-10-17,-0.008708568990755117
2016-10-18,0.01498951373350077
2016-10-19,-0.002153848044637696
2016-10-20,0.0004587961066992996
2016-10-21,-0.003533264391589075
2016-10-24,0.009913084839574537
2016-10-25,0.0036516720774006917
2016-10-26,-0.0050218257444749614
2016-10-27,-0.0019952866520990264
2016-10-28,-0.00944093927602585
2016-10-31,-0.0005607334765630467
2016-11-01,0.008638900469761568
2016-11-02,-0.00811622707611459
2016-11-03,0.004430584666768933
2016-11-04,-0.0032604688967614592
2016-11-07,0.0009640097855503349
2016-11-08,0.005311633342711675
2016-11-09,-0.007628575558419226
2016-11-10,0.012923079783747626
2016-11-11,0.007177637345742838
2016-11-14,0.004726688933138323
2016-11-15,0.003847310888418942
2016-11-16,0.00056170807444067
2016-11-17,-0.0011619174045293112
2016-11-18,-0.005144301111886351
2016-11-21,0.0013949620815680852
2016-11-22,0.007518671897923879
2016-11-23,-0.00451566898104705
2016-11-24,-0.0012245199565084075
2016-11-25,0.004494907935165715
2016-11-28,0.0027026133278820197
2016-11-29,-0.007496851951789951
2016-11-30,-0.00531809648093351
2016-12-01,0.0059053264860498
2016-12-02,-0.015623891420747604
2016-12-05,-0.005359632079276477
2016-12-06,0.0007508456649840678
2016-12-07,0.01034218728094305
2016-12-08,-0.004664517644045074
2016-12-09,-0.002069727289300771
2016-12-12,-0.040657545686775376
2016-12-13,0.004656685464100363
2016-12-14,-0.006161021187669036
2016-12-15,0.00655501242086709
2016-12-16,0.00606967709063122
2016-12-19,0.00034976545140308346
2016-12-20,-0.0031784303395334668
2016-12-21,0.007454798242717997
2016-12-22,-0.00091688052668637
2016-12-23,-0.009427937538139863
2016-12-26,0.0020296084049664653
2016-12-27,-0.0009357003852417112
2016-12-28,-0.002960790985965689
2016-12-29,-0.0028116946081808702
2016-12-30,0.001762463995035768
2017-01-03,0.009120909121388188
2017-01-04,0.011693214107164396
2017-01-05,0.0007209128852621038
2017-01-06,-0.004322361265642338
2017-01-09,0.006874232926634027
2017-01-10,-0.0033497417160528453
2017-01-11,-0.009692004760765371
2017-01-12,-0.00933518215528839
2017-01-13,-0.012464828586687182
2017-01-16,-0.026380786031840353
2017-01-17,0.008427785994256531
2017-01-18,-0.0022163506832376667
2017-01-19,-0.0041063904465452605
2017-01-20,0.012960667938520798
2017-01-23,0.008195034302515447
2017-01-24,-0.0011195414254629998
2017-01-25,0.0023210699954259173
2017-01-26,0.0071428918193336965
2017-02-03,-0.002670432908988385
2017-02-06,0.008403293652903265
2017-02-07,-0.0005304149858209595
2017-02-08,0.0057017901415137295
2017-02-09,0.0062909275859877045
2017-02-10,0.0009366342451169185
2017-02-13,0.005134832754994045
2017-02-14,0.0008226511660767155
2017-02-15,-0.009912327898991324
2017-02-16,0.007547887256998953
2017-02-17,-0.008205254004346463
2017-02-20,0.01235104230747286
2017-02-21,0.007733678305293701
2017-02-22,0.00618391033252319
2017-02-23,-3.7070045395326545e-05
2017-02-24,0.00033673206168072234
2017-02-27,-0.008017084171663247
2017-02-28,0.004159240378254214
2017-03-01,0.0025841075063131047
2017-03-02,-0.0051038709637518664
2017-03-03,0.002829999549313733
2017-03-06,0.009992499426608958
2017-03-07,0.000900676965378322
2017-03-08,-0.004001109886420551
2017-03-09,-0.008882438137689297
2017-03-10,0.0013262146355705884
2017-03-13,0.009302224593357167
2017-03-14,-0.002215768527481954
2017-03-15,-0.0011426846621532816
2017-03-16,0.008831247321178015
2017-03-17,-0.009183383409695933
2017-03-20,0.0023275363436547902
2017-03-21,0.0027099228418334675
2017-03-22,-0.002480068140486069
2017-03-23,0.0019077539428196122
2017-03-24,0.005287007903639118
2017-03-27,-0.004672640232669667
2017-03-28,-0.002661129552810504
2017-03-29,-0.0027928705631442563
2017-03-30,-0.01617149188184941
2017-03-31,0.004063842001085449
2017-04-05,0.021606929463497737
2017-04-06,0.003009188115541628
2017-04-07,0.0029086917747136454
2017-04-10,-0.0018529412211778507
2017-04-11,0.009537747428630672
2017-04-12,-0.007948204677207027
2017-04-13,0.0059636766172785904
2017-04-14,-0.013232159862146098
2017-04-17,-0.010961741133795666
2017-04-18,-0.005945853854970151
2017-04-19,-0.010526299388770477
2017-04-20,-0.000453496886145377
2017-04-21,-0.0074136271478015825
2017-04-24,-0.025744717658803484
2017-04-25,0.00357742119410287
2017-04-26,0.0025874691175657993
2017-04-27,0.0025743151350301474
2017-04-28,0.0031587616879027447
2017-05-02,0.0006857849339811928
2017-05-03,-0.0029986551096182756
2017-05-04,-0.0034159045289374745
2017-05-05,-0.014026174204338826
2017-05-08,-0.018743185191997025
2017-05-09,0.006101540613902667
2017-05-10,-0.020984697272122377
2017-05-11,-0.0022426705449009043
2017-05-12,-0.0015086911508283007
2017-05-15,0.005070108360136327
2017-05-16,0.02056838793859672
2017-05-17,0.0021480598464103107
2017-05-18,-0.008519074597894583
2017-05-19,-0.0002208724461624234
2017-05-22,-0.014421805596001813
2017-05-23,-0.02104499890470235
2017-05-24,0.005961962781532382
2017-05-25,0.008889080484545397
2017-05-26,-0.002370615984138902
2017-05-31,-0.0021980733022325394
2017-06-01,-0.019591009769749923
2017-06-02,0.010949211908931833
2017-06-05,0.007497592039525047
2017-06-06,0.004422435434505934
2017-06-07,0.019429874416247772
2017-06-08,0.0006649851721738376
2017-06-09,0.0017268055942460947
2017-06-12,-0.011126988727264808
2017-06-13,0.013080122313797515
2017-06-14,-0.0022792413454045812
2017-06-15,0.009174665587294184
2017-06-16,-0.001356879144750911
2017-06-19,0.007385664393813274
2017-06-20,0.0015666761866870438
2017-06-21,0.0018609174372414827
2017-06-22,-0.01412591577426825
2017-06-23,0.0030005023087849025
2017-06-26,0.016859363327349053
2017-06-27,0.0002503419704040777
2017-06-28,-0.004410150543825875
2017-06-29,0.005057334531670676
2017-06-30,0.003460852478097909
2017-07-03,0.006392795235054205
2017-07-04,-0.004945446304270296
2017-07-05,0.007664088110170164
2017-07-06,0.0012415320731808954
2017-07-07,0.003927986906710368
2017-07-10,-0.0031239911275439125
2017-07-11,-0.0124980665618315
2017-07-12,0.000652636078701363
2017-07-13,0.0027621111399172005
2017-07-14,-0.0034455676731280915
2017-07-17,-0.04116343653018395
2017-07-18,0.010545464446282349
2017-07-19,0.020363968254235365
2017-07-20,0.006588154524570289
2017-07-21,0.004398879867787642
2017-07-24,0.006695929390755362
2017-07-25,-0.0021938892158912537
2017-07-26,-0.0011212948517941301
2017-07-27,0.006071550588120589
2017-07-28,0.005084071526288758
2017-07-31,0.013279789428296551
2017-08-01,-0.0018196252778659439
2017-08-02,-0.005516548053460246
2017-08-03,0.0016171187454614433
2017-08-04,-0.005884729565935332
2017-08-07,0.012578070784177608
2017-08-08,4.759321130443084e-05
2017-08-09,0.0057585045021035786
2017-08-10,-0.00801259302021129
2017-08-11,-0.020357055405916924
2017-08-14,0.021335164148484465
2017-08-15,0.003515217778229829
2017-08-16,0.0006397709493313197
2017-08-17,0.007474520478571778
2017-08-18,-0.0028699204999033112
2017-08-21,0.008825160371532581
2017-08-22,-0.004341185987026486
2017-08-23,-0.008343815382105935
2017-08-24,-0.006989014325976761
2017-08-25,0.010820900871055361
2017-08-28,0.012298058939294476
2017-08-29,-0.0025558090956918633
2017-08-30,0.007069111882350043
2017-08-31,0.002629597146337037
2017-09-01,0.008665575549074767
2017-09-04,0.005849996169462912
2017-09-05,0.0010937319107708898
2017-09-06,0.0053652999303088755
2017-09-07,-0.007343592972429702
2017-09-08,0.0023755069679505247
2017-09-11,0.01147671648783577
2017-09-12,-0.0008451598058839549
2017-09-13,0.006076149795078534
2017-09-14,-0.001823654549861109
2017-09-15,-0.0075162727680117
2017-09-18,0.00715942519223689
2017-09-19,-0.00501240731994379
2017-09-20,0.008506604862553058
2017-09-21,-0.012016490174778571
2017-09-22,-0.006055610589756566
2017-09-25,-0.012503024188946776
2017-09-26,0.004758206673816323
2017-09-27,0.0095725625391061
2017-09-28,-0.0023317140452733254
2017-09-29,0.005400598983828608
2017-10-09,0.011374684625472753
2017-10-10,0.0040593737693479515
2017-10-11,-0.005817629759539811
2017-10-12,-0.0011055326132121124
2017-10-13,0.007616644891952351
2017-10-16,-0.013504088038129192
2017-10-17,-0.0009472429489320033
2017-10-18,-0.007485324227953116
2017-10-19,-0.009452360347622535
2017-10-20,0.010769988002584219
2017-10-23,0.006290877770710246
2017-10-24,-0.0014759344056037849
2017-10-25,0.006798424958352367
2017-10-26,0.0036161849850102623
2017-10-27,-0.006163134205544707
2017-10-30,-0.0179540659436781
2017-10-31,0.0074403847807658074
2017-11-01,-0.001106671890076738
2017-11-02,-0.01038005783654683
2017-11-03,-0.008936102625625941
2017-11-06,0.013088573482413324
2017-11-07,0.006272365652501
2017-11-08,0.0014881088654659091
2017-11-09,0.00756817222392403
2017-11-10,0.004517988005475315
2017-11-13,0.004515736566474304
2017-11-14,-0.008499207789891217
2017-11-15,-0.011618396525215124
2017-11-16,0.0031586225040765026
2017-11-17,-0.029942164978477792
2017-11-20,0.011196270320059654
2017-11-21,0.003603200288504693
2017-11-22,-0.002619126906069358
2017-11-23,-0.02561247561899782
2017-11-24,0.000560999982468724
2017-11-27,-0.013297164874968681
2017-11-28,0.016911640070707445
2017-11-29,0.0030257282146775033
2017-11-30,-0.008696863273280897
2017-12-01,0.008460234185157622
2017-12-04,-0.0058245110751201645
2017-12-05,-0.02336287864552311
2017-12-06,0.006504253282699546
2017-12-07,-0.006047498703991683
2017-12-08,0.011029309898019202
2017-12-11,0.013385156549747368
2017-12-12,-0.008424843744283095
2017-12-13,0.0070958623245485075
2017-12-14,0.0010577560279350084
2017-12-15,-0.007689271937976527
2017-12-18,-0.005736269516466441
2017-12-19,0.008266142364745654
2017-12-20,-0.008299153447955954
2017-12-21,0.006313554947607658
2017-12-22,0.0007020918490021621
2017-12-25,-0.009176854272387125
2017-12-26,0.0055871792343171744
2017-12-27,-0.007556087875694284
2017-12-28,0.0050411864283228525
2017-12-29,0.007502897198219838
2018-01-02,0.013023891265465881
2018-01-03,0.008846804364339267
2018-01-04,0.004584980237154035
2018-01-05,-4.518865484282042e-05
2018-01-08,0.004508161595699223
2018-01-09,-6.670617326853812e-05
2018-01-10,-0.006176162587751666
2018-01-11,0.0031221022988039415
2018-01-12,-0.004134803624061156
2018-01-15,-0.02281318317271852
2018-01-16,0.0076358705212220546
2018-01-17,-0.005343486009652287
2018-01-18,0.0030857795662038168
2018-01-19,-0.0022936947254564855
2018-01-22,0.011998635286765147
2018-01-23,0.0011594860452073252
2018-01-24,0.006184107002360273
2018-01-25,-0.0018109879111083416
2018-01-26,0.00014257244560300641
2018-01-29,-0.011552987876803589
2018-01-30,0.0005641945647143487
2018-01-31,-0.01965647887680877
2018-02-01,-0.03305683643167123
2018-02-02,0.003360212807908214
2018-02-05,-0.001104107513093644
2018-02-06,-0.04900787233545956
2018-02-07,0.0012394245704088203
2018-02-08,0.009656244692567206
2018-02-09,-0.03669136110764282
2018-02-12,0.025959063169454177
2018-02-13,0.0066413995192222686
2018-02-14,0.0031166386320258255
2018-02-22,0.02100843986703338
2018-02-23,0.0037357060314209267
2018-02-26,0.02238168228862869
2018-02-27,-0.0031709808812407925
2018-02-28,0.002182824894851665
2018-03-01,0.011046403527411819
2018-03-02,-0.005563017427941852
2018-03-05,0.001281301908413468
2018-03-06,0.013436453884335675
2018-03-07,-0.009615040403021413
2018-03-08,0.0073967097621125966
2018-03-09,0.012308550422326592
2018-03-12,0.014306474324067509
2018-03-13,-0.006612365743402737
2018-03-14,-0.010365917031091354
2018-03-15,-0.0014880471521911964
2018-03-16,-0.005469158315952183
2018-03-19,0.0012234983266381505
2018-03-20,0.0032288834758191776
2018-03-21,-0.007207995205468332
2018-03-22,-0.004563401422697955
2018-03-23,-0.05147814457084887
2018-03-26,0.020011577374009715
2018-03-27,0.02232947538184238
2018-03-28,-0.010179344034652593
2018-03-29,0.010299095648330647
2018-03-30,0.013236429676910522
2018-04-02,0.0011807533926218028
2018-04-03,-0.010168312109193778
2018-04-04,-0.006934325239986827
2018-04-09,0.001322766709484835
2018-04-10,0.006321309734219627
2018-04-11,0.003771599705792106
2018-04-12,-0.005796329976785031
2018-04-13,-0.003989205678751717
2018-04-16,-0.0024522206865885687
2018-04-17,-0.020216518833546027
2018-04-18,0.01354640918303951
2018-04-19,0.005706236831439115
2018-04-20,-0.020632068386088886
2018-04-23,-0.009678889410356328
2018-04-24,0.022883212681492848
2018-04-25,0.00037433756519433814
2018-04-26,-0.01869980635699453
2018-04-27,0.002222989818706722
2018-05-02,-0.0009657088063770303
2018-05-03,0.00944269484844562
2018-05-04,-0.00022332720311435406
2018-05-07,0.01858937368110225
2018-05-08,0.003766318776436517
2018-05-09,-0.0020821574991601866
2018-05-10,0.0018808371881651187
2018-05-11,-0.00814989313922354
2018-05-14,-0.003970731088537738
2018-05-15,0.008884718184179352
2018-05-16,-0.0027406042949421616
2018-05-17,-0.005044911201901425
2018-05-18,0.0035772994653300305
2018-05-21,0.01285205541145773
2018-05-22,0.0034106254734691532
2018-05-23,-0.012975737373438934
2018-05-24,-0.0035301844908004476
2018-05-25,-0.012485356989096585
2018-05-28,-0.0044847747473723
2018-05-29,-0.009473355445185017
2018-05-30,-0.02619506636163449
2018-05-31,0.012649161737869452
2018-06-01,-0.012051500833265338
2018-06-04,-0.00034651863109314007
2018-06-05,0.016879723392836832
2018-06-06,-0.0008340427888176016
2018-06-07,-0.0062761288892428935
2018-06-08,-0.011976256618136616
2018-06-11,-0.006515795600867902
