,turnover
2018-11-26,3.4684324828819774e-20
2018-11-27,0.006314032898174569
2018-11-28,-5.4432815311847175e-19
2018-11-29,0.0
2018-11-30,0.00010682849155947773
2018-12-03,0.008430738270566342
2018-12-04,1.0662253675091125e-18
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,0.002597035501025019
2018-12-11,1.4010662121486621
2018-12-12,0.0
2018-12-13,0.00439891439297508
2018-12-14,-2.8176612857839805e-19
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-24,0.0
2018-12-25,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0037232226524148153
2019-01-02,0.004843589214095392
2019-01-03,0.0
2019-01-04,0.0
2019-01-07,0.0
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,1.4507865077588926
2019-01-11,0.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-16,0.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-21,0.0
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,0.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,1.499228867934878
2019-02-15,0.0
2019-02-18,0.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,0.0
2019-02-22,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,0.0
2019-03-04,0.0
2019-03-05,0.0
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,0.0
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,1.4826773260942239
2019-03-15,0.0009557506643024925
2019-03-18,0.0038856370252866707
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,1.4782299074860124
2019-04-15,0.00824144648579825
2019-04-16,0.00011145339025736662
2019-04-17,0.007890225920203298
2019-04-18,0.004008279389536015
2019-04-19,0.0
2019-04-22,0.0019808811396011335
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,1.4176394449818477
2019-05-16,0.0026588111452005383
2019-05-17,0.002120198770852669
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,0.0
2019-05-24,0.0
2019-05-27,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,0.0
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,1.4096979339497904
2019-06-14,1.3488934984410317e-16
2019-06-17,0.0
2019-06-18,0.008286631208991499
2019-06-19,0.0023200129531417784
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,0.001909162514866834
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-04,0.0
2019-07-05,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,1.3688644026371815
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,1.6254119860439618
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,0.0
2019-08-26,0.0
2019-08-27,0.002863977614366463
2019-08-28,2.637691580386202e-19
2019-08-29,0.0
2019-08-30,0.0
2019-09-02,0.0
2019-09-03,0.0
2019-09-04,0.0
2019-09-05,1.4152507555974514
2019-09-06,0.0
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,0.0
2019-09-12,0.0
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,0.0
2019-09-30,0.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,0.0
2019-10-11,1.401716253481726
2019-10-14,0.014599821905189844
2019-10-15,0.0009683943759873999
2019-10-16,0.003961701337284154
2019-10-17,0.0002721197826491844
2019-10-18,-1.661562043894069e-20
2019-10-21,0.005666829065658402
2019-10-22,0.00025864621648856787
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-28,0.0028330540176621046
2019-10-29,0.0006196766491553215
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,1.4838189980016283
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-25,0.0
2019-11-26,0.0
2019-11-27,0.0
2019-11-28,0.0
2019-11-29,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,1.4393711314242588
2019-12-09,0.009827746851959284
2019-12-10,0.002435395526532625
2019-12-11,0.006070023424029135
2019-12-12,0.000883516511673085
2019-12-13,0.000515436346593228
2019-12-16,0.011420886143894023
2019-12-17,0.0007620038134437963
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,1.2692612861140562
2020-01-07,0.035827878469371674
2020-01-08,2.031239796762193e-18
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-11,1.4770915944728922
2020-02-12,0.014005767726440462
2020-02-13,0.004383521432678989
2020-02-14,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,1.3284246538141349
2020-03-11,0.0022569527957215603
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.002024600094659888
2020-03-20,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-07,0.0
2020-04-08,1.5344261646328534
2020-04-09,0.0
2020-04-10,0.0
2020-04-13,0.006791141460906255
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-20,0.0
2020-04-21,0.003472028414350581
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,1.3081057385963826
2020-05-12,0.004044393601875803
2020-05-13,2.692600042640599e-19
2020-05-14,-6.038427722410327e-35
2020-05-15,-6.699665126150501e-51
2020-05-18,-7.47656558738025e-67
2020-05-19,-8.246794191805494e-83
2020-05-20,0.0037385478841142536
2020-05-21,0.0
2020-05-22,0.0
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,0.003307651265227298
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0014703171507583041
2020-06-08,1.362835633657677
2020-06-09,0.006902524863114998
2020-06-10,0.0006468475336355927
2020-06-11,0.00018109084788935306
2020-06-12,0.00011159685359880078
2020-06-15,0.00698048336121071
2020-06-16,0.009711455304879497
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-22,0.004951553015261245
2020-06-23,0.0
2020-06-24,0.0
2020-06-29,0.0011369373545815973
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
