,turnover
2017-02-20,0.0
2017-02-21,0.013307886080864098
2017-02-22,1.0411505512009937e-18
2017-02-23,1.1561723083243877e-34
2017-02-24,0.39600150780493976
2017-02-27,0.007598679001882156
2017-02-28,0.00017737285277804322
2017-03-01,0.0012156353436058324
2017-03-02,1.3058600367204724e-19
2017-03-03,0.0
2017-03-06,0.007479408134482556
2017-03-07,-5.127372677306447e-19
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,0.01382318705038397
2017-03-13,0.0005016328670406703
2017-03-14,-6.432785216357989e-20
2017-03-15,-7.156484409811439e-36
2017-03-16,-7.871404277255213e-52
2017-03-17,0.008185026232255307
2017-03-20,0.00027173344386431463
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,0.6941485704522565
2017-03-27,0.0012651352657969787
2017-03-28,0.008754586698820973
2017-03-29,0.001432801376436535
2017-03-30,0.00024776387558796326
2017-03-31,0.008509804109458034
2017-04-05,0.0005745458109220113
2017-04-06,0.000960999394686552
2017-04-07,0.009481868631942017
2017-04-10,0.0
2017-04-11,0.00011810902326596349
2017-04-12,0.0006048778678510285
2017-04-13,6.475271025976138e-20
2017-04-14,0.0
2017-04-17,0.007117703684006008
2017-04-18,0.00038375055715376846
2017-04-19,0.00021022961423291072
2017-04-20,0.0002398837674125063
2017-04-21,0.00020159720500358898
2017-04-24,0.0
2017-04-25,0.6341616422030052
2017-04-26,0.0016405531519748868
2017-04-27,0.0015512170354430228
2017-04-28,0.000635814635799191
2017-05-02,0.00021580555837833184
2017-05-03,1.716008335811236e-20
2017-05-04,0.00015225087636278287
2017-05-05,0.0004672454906494355
2017-05-08,-7.118723777906981e-20
2017-05-09,0.0054519561884810224
2017-05-10,-5.739416782099021e-19
2017-05-11,0.0
2017-05-12,0.0
2017-05-15,0.0
2017-05-16,0.00045745384172895355
2017-05-17,0.0011736488835883657
2017-05-18,0.00029137977244327046
2017-05-19,0.0003872083134113021
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,0.9540790864424172
2017-05-25,0.009285489420401895
2017-05-26,5.800873494065948e-19
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,0.00012484554813859165
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,0.009634481676200452
2017-06-09,0.0002955562652691239
2017-06-12,0.00012863815993760663
2017-06-13,8.751475904874375e-21
2017-06-14,1.951426800544777e-36
2017-06-15,0.005553879839047231
2017-06-16,0.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,0.32695181458650197
2017-06-26,0.007977082613834202
2017-06-27,0.0007535447422025304
2017-06-28,0.0
2017-06-29,0.007385011807850834
2017-06-30,0.0005719159034055115
2017-07-03,0.015521121260029165
2017-07-04,0.007029151243562728
2017-07-05,0.0
2017-07-06,0.00048775868121094955
2017-07-07,0.00034806874059282534
2017-07-10,3.4030870522566366e-20
2017-07-11,0.0
2017-07-12,0.01519006150871218
2017-07-13,-1.0982379856380147e-18
2017-07-14,0.0081917870527934
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.007915376902268864
2017-07-21,0.4189723398921808
2017-07-24,0.008223745183664073
2017-07-25,0.0
2017-07-26,0.00027762133227523595
2017-07-27,0.021790089365443393
2017-07-28,0.0005070930456045205
2017-07-31,3.3742741812140255e-20
2017-08-01,0.005701122411325708
2017-08-02,0.00045086033688094635
2017-08-03,-3.410066219925512e-20
2017-08-04,0.00015781239151551238
2017-08-07,-1.7034379095238657e-20
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0002497142092834343
2017-08-18,0.37288518970591117
2017-08-21,0.008062303220985613
2017-08-22,0.000148942785055536
2017-08-23,-1.6830272856688363e-20
2017-08-24,0.0
2017-08-25,0.0
2017-08-28,0.0
2017-08-29,0.00043097519436914193
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-04,0.0004139589909659415
2017-09-05,0.00027983590489689074
2017-09-06,1.6277914983426976e-20
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,0.0
2017-09-12,0.007042015291701986
2017-09-13,0.0
2017-09-14,0.007630938131977579
2017-09-15,0.3356866940156183
2017-09-18,0.013903794535205922
2017-09-19,0.0005415422441212228
2017-09-20,0.00039375478825610287
2017-09-21,0.00537229776243523
2017-09-22,0.006579596349183508
2017-09-25,0.0
2017-09-26,0.00039712657137456716
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,0.017513919990257195
2017-10-13,-1.021583063441414e-18
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.6019231707646142
2017-10-23,0.008576529905806166
2017-10-24,0.0015309152258562678
2017-10-25,0.0
2017-10-26,0.01414779260442097
2017-10-27,0.00011294467857360645
2017-10-30,0.00010483183151411197
2017-10-31,0.0079219771994548
2017-11-01,5.226733026849637e-19
2017-11-02,0.0003180072965888326
2017-11-03,0.00041319236903224725
2017-11-06,0.00017745128071251434
2017-11-07,0.0
2017-11-08,0.013227405400680832
2017-11-09,0.00018507940990121637
2017-11-10,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.0002955130511641703
2017-11-17,0.6335034884987858
2017-11-20,0.00966095791233983
2017-11-21,0.00043686835103831726
2017-11-22,0.009448001674784899
2017-11-23,0.00015959236031030146
2017-11-24,0.001051466589220525
2017-11-27,0.010537170815126708
2017-11-28,0.00023120137156409934
2017-11-29,9.989466737505813e-05
2017-11-30,0.0001997483857649259
2017-12-01,0.0004419584891883665
2017-12-04,0.0
2017-12-05,0.0005346883164412757
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.00013100807384632538
2017-12-11,0.008398981333900967
2017-12-12,-5.536591571521187e-19
2017-12-13,0.0
2017-12-14,0.0007511721873677868
2017-12-15,0.4443597140523083
2017-12-18,0.008557916039989377
2017-12-19,-5.527568878651517e-19
2017-12-20,-6.17236282003909e-35
2017-12-21,0.00025952236314477254
2017-12-22,1.724152737426289e-20
2017-12-25,1.932514915516791e-36
2017-12-26,0.016804845912232923
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.00010547257801135671
2018-01-05,0.0008133018435405107
2018-01-08,0.007656318407307038
2018-01-09,5.346421697595017e-19
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-15,0.4640093167863008
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0005821471970220693
2018-01-22,-6.788027360680701e-20
2018-01-23,-7.520803582332822e-36
2018-01-24,-8.311312447916106e-52
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,0.005410450219426379
2018-01-31,-5.579326633185447e-19
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.00017527645523704997
2018-02-07,0.007924058854296248
2018-02-08,5.990947548204009e-19
2018-02-09,0.0
2018-02-12,0.5314108672971549
2018-02-13,0.0001474941906859939
2018-02-14,-9.350557636069163e-21
2018-02-22,0.0
2018-02-23,0.0
2018-02-26,0.0
2018-02-27,0.007431533142540737
2018-02-28,-5.714150310004196e-19
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-06,0.00644172018848895
2018-03-07,-5.648673783398035e-19
2018-03-08,-6.211116926882102e-35
2018-03-09,1.3586458696417991e-50
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,0.3112817213527394
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0001842515297809883
2018-03-23,0.000733142669866573
2018-03-26,7.226417152788727e-20
2018-03-27,7.849734181014959e-36
2018-03-28,8.803974696897878e-52
2018-03-29,0.009122400372379397
2018-03-30,-5.580381273275539e-19
2018-04-02,-6.172354059274693e-35
2018-04-03,0.008652347689597044
2018-04-04,-5.629454778931209e-19
2018-04-09,1.2530637944858286e-34
2018-04-10,4.1450609913189353e-50
2018-04-11,-6.083843303307741e-66
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,0.005936446743340926
2018-04-18,0.4016787100023676
2018-04-19,0.000510875034762399
2018-04-20,3.647904589898676e-20
2018-04-23,0.0
2018-04-24,0.00023419847542731532
2018-04-25,-1.781880860823749e-20
2018-04-26,0.008276263762002833
2018-04-27,0.0
2018-05-02,0.006248275532726631
2018-05-03,0.0
2018-05-04,0.009062538541576872
2018-05-07,5.601510054407391e-19
2018-05-08,0.0005097913482758871
2018-05-09,-3.4718889766681786e-20
2018-05-10,0.00026481288298318945
2018-05-11,0.00018642901532824217
2018-05-14,0.012885906187079434
2018-05-15,0.0
2018-05-16,0.007491583060815315
2018-05-17,0.0
2018-05-18,1.1454723751032347
2018-05-21,0.0
2018-05-22,0.0009021022614839366
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-28,0.004813805643884927
2018-05-29,0.006291423777938401
2018-05-30,5.755016680849813e-19
2018-05-31,9.985687228575551e-05
2018-06-01,0.0002618170700953073
2018-06-04,0.009760733978104048
2018-06-05,0.005019494993403212
2018-06-06,0.00026250604173517415
2018-06-07,0.005351081259040977
2018-06-08,0.00015324986291756363
2018-06-11,0.004788326141890949
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.31225154410527756
2018-06-19,0.00018554868941979952
2018-06-20,0.004990373568612143
2018-06-21,-3.1348201219892345e-19
2018-06-22,0.00015336106759990871
2018-06-25,-9.67620119874833e-21
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,0.0
2018-07-03,0.004676254988385978
2018-07-04,0.0
2018-07-05,0.00021698858645778985
2018-07-06,-4.008213995222308e-20
2018-07-09,-4.3313858249442104e-36
2018-07-10,0.0
2018-07-11,0.000230449384593665
2018-07-12,-1.9173288731955596e-20
2018-07-13,0.00011206279863301807
2018-07-16,0.3775784907911266
2018-07-17,0.004722620643181845
2018-07-18,0.0
2018-07-19,0.007322100930132923
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0043143522043985645
2018-08-02,-3.174101660437678e-19
2018-08-03,0.005071772117118037
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0004159322126630119
2018-08-09,0.006023690674728354
2018-08-10,-6.334646881472776e-19
2018-08-13,0.2675570527930247
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.006046483495433518
2018-08-21,6.525422097687472e-19
2018-08-22,0.00010787570626996843
2018-08-23,-1.0264206536542676e-20
2018-08-24,2.2849040475544132e-36
2018-08-27,0.00010157682946359088
2018-08-28,-1.0036517943914937e-20
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-03,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,0.43235502654923313
2018-09-11,0.004923127304247228
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.00018067654240315156
2018-09-17,-1.0950769176208746e-20
2018-09-18,-1.189618487718642e-36
2018-09-19,0.0
2018-09-20,0.005007965727099791
2018-09-21,0.0002467063062293701
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,0.005741229240424213
2018-10-08,0.00010546926309515787
2018-10-09,0.003978209765950078
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-15,0.0
2018-10-16,0.34298242350268754
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,0.01106653145710902
2018-10-30,0.0
2018-10-31,0.00014032012285465677
2018-11-01,0.0
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-12,0.0
2018-11-13,0.3663666605477537
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.000585599422630307
2018-11-19,4.206188570098592e-20
2018-11-20,0.00035534304256757326
2018-11-21,0.0001493872486483497
2018-11-22,0.0
2018-11-23,0.0068942025897130825
2018-11-26,-7.164958443829678e-19
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,0.0
2018-12-11,0.30689893156345904
2018-12-12,0.0005134766375183474
2018-12-13,0.0
2018-12-14,0.0
2018-12-17,0.00034637486072487905
2018-12-18,-2.2430875214955937e-20
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-24,0.0
2018-12-25,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-07,0.0
2019-01-08,0.0001317716993132705
2019-01-09,0.0
2019-01-10,0.508373320513251
2019-01-11,0.00022746637071549498
2019-01-14,0.0
2019-01-15,0.0
2019-01-16,0.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-21,0.0033624335573578736
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,0.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,0.5309451456986254
2019-02-15,0.005609950584271235
2019-02-18,0.00010249659666089517
2019-02-19,-1.0309078886057855e-20
2019-02-20,0.0
2019-02-21,0.0
2019-02-22,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,0.0
2019-03-04,0.0
2019-03-05,0.0
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,0.0
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,0.6508338508554441
2019-03-15,0.003475244836264605
2019-03-18,-2.865599082195572e-19
2019-03-19,0.006189711048913906
2019-03-20,-5.744112109106789e-19
2019-03-21,0.0003163373887977118
2019-03-22,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,0.3361535183735225
2019-04-15,0.0002846169008651875
2019-04-16,1.7218770956667214e-20
2019-04-17,0.010725999106820336
2019-04-18,-1.1001558975789027e-18
2019-04-19,0.0
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.9596216503250353
2019-05-16,0.0
2019-05-17,0.0
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,0.002370064555141481
2019-05-23,0.0
2019-05-24,0.0
2019-05-27,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,0.0
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,0.2340123189437723
2019-06-14,0.0009817211720210919
2019-06-17,0.0
2019-06-18,0.004357681647034398
2019-06-19,3.126669127216291e-19
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,0.0
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-04,0.0
2019-07-05,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.2116991704287728
2019-07-12,-1.9525262187588102e-17
2019-07-15,0.0
2019-07-16,0.00020818571411147953
2019-07-17,0.00012722511350141282
2019-07-18,-9.61052398265743e-21
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,0.7964557998524203
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,0.0
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,0.0
2019-08-30,0.0
2019-09-02,0.0
2019-09-03,0.0
2019-09-04,0.0
2019-09-05,0.4853565717792054
2019-09-06,0.00028552956441366074
2019-09-09,1.7581321515180458e-20
2019-09-10,0.0
2019-09-11,0.005837294274713954
2019-09-12,0.0
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,0.0
2019-09-30,0.0
2019-10-08,0.00011798146542485361
2019-10-09,0.0
2019-10-10,0.0
2019-10-11,0.33878431106610096
2019-10-14,0.0002522943067652071
2019-10-15,0.0001220795209564001
2019-10-16,0.00015409451648599383
2019-10-17,9.022250493374752e-21
2019-10-18,0.00028200950263608147
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,0.00043873945574668773
2019-10-24,3.6742998255677464e-20
2019-10-25,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,0.43364222674853686
2019-11-11,0.0003624717746235846
2019-11-12,0.00040373716024462176
2019-11-13,-3.688940569729374e-20
2019-11-14,-4.060052946809635e-36
2019-11-15,9.112257475667586e-52
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-25,0.0
2019-11-26,0.0
2019-11-27,0.0
2019-11-28,0.0
2019-11-29,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.44348045177765966
2019-12-09,0.000885676925090689
2019-12-10,0.0
2019-12-11,0.00017477308215180893
2019-12-12,1.8129159516173114e-20
2019-12-13,1.985636130600029e-36
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,0.3783461229783904
2020-01-07,0.0
2020-01-08,-3.440000002371706e-17
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-11,0.9706966937113767
2020-02-12,0.0020236227844417243
2020-02-13,0.0
2020-02-14,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,0.15660741354645835
2020-03-11,0.00445605051577421
2020-03-12,2.6035077926121303e-19
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,0.0
