date,ret
2006-07-17,0.0
2006-07-18,0.0
2006-07-19,0.0
2006-07-20,-0.0
2006-07-21,-0.007349403549689415
2006-07-24,0.01823339268875812
2006-07-25,-0.0003
2006-07-26,0.001042240194535327
2006-07-27,-0.0003
2006-07-28,0.0
2006-07-31,-0.001315624973096263
2006-08-01,-0.004927820074112521
2006-08-02,0.006759866384099755
2006-08-03,0.0026546328586583012
2006-08-04,-0.00171293375231929
2006-08-07,-0.0023403423856194205
2006-08-08,-0.0038310697412856642
2006-08-09,-0.0033745903370301367
2006-08-10,0.003071129259105021
2006-08-11,-0.0028264351355454798
2006-08-14,0.0007873366152906236
2006-08-15,0.011957824121897165
2006-08-16,0.008318729566039629
2006-08-17,0.002544340556130953
2006-08-18,0.005076020836893846
2006-08-21,-0.004285471482797454
2006-08-22,-7.611780563965276e-05
2006-08-23,-0.002766953144865747
2006-08-24,-0.0008483438656697873
2006-08-25,0.001234546603050779
2006-08-28,0.0047758368982142585
2006-08-29,0.0011502072121607476
2006-08-30,0.0006128346975646792
2006-08-31,-0.00015305159584311223
2006-09-01,0.005970516316574637
2006-09-05,0.0019023748287916309
2006-09-06,-0.00880965295428271
2006-09-07,-0.004597583733743749
2006-09-08,0.002848013124947313
2006-09-11,0.0009980331954924093
2006-09-12,0.009815092982401241
2006-09-13,0.004024604950256583
2006-09-14,7.599789739143326e-05
2006-09-15,0.0023470066936395195
2006-09-18,0.0013639903067572678
2006-09-19,-0.0024971319924365076
2006-09-20,0.005310035446009609
2006-09-21,-0.004829652909882465
2006-09-22,-0.003032974320456905
2006-09-25,0.007681933605084401
2006-09-26,0.00830343512098275
2006-09-27,0.0011975769576437756
2006-09-28,-0.00037361572503058493
2006-09-29,-0.0008228361820794561
2006-10-02,-0.00374309522933558
2006-10-03,0.0021039428898697032
2006-10-04,0.01169718069344583
2006-10-05,0.0019275182562168425
2006-10-06,-0.0012574107709019122
2006-10-09,0.000592568060622245
2006-10-10,0.0013325494488718448
2006-10-11,-0.0011828580464919858
2006-10-12,0.008659314399698026
2006-10-13,0.0025683363656932023
2006-10-16,0.0015371183779462338
2006-10-17,-0.0031420678838975924
2006-10-18,0.0013190914666048048
2006-10-19,0.0016102507357158569
2006-10-20,0.00021986080774238914
2006-10-23,0.004603957153721749
2006-10-24,0.002982276945665996
2006-10-25,0.0034085250360147423
2006-10-26,0.003108568365708164
2006-10-27,-0.0062690892189783964
2006-10-30,-0.0007252735067799776
2006-10-31,-0.0001455898262561206
2006-11-01,-0.006748979488828022
2006-11-02,-0.0005848788029644281
2006-11-03,-0.001754139454728576
2006-11-06,0.011278613504384971
2006-11-07,0.003838232555597232
2006-11-08,0.002164832948007289
2006-11-09,-0.0052550858720278315
2006-11-10,0.00043377383394282987
2006-11-13,0.002459631055341527
2006-11-14,0.00750446097590074
2006-11-15,0.002864856298735896
2006-11-16,0.0025713419896595813
2006-11-17,0.0002851455574688355
2006-11-20,0.000568722363647689
2006-11-21,0.0009968845795353953
2006-11-22,0.001991081589339805
2006-11-24,-0.004044465455418589
2006-11-27,-0.013751812241148076
2006-11-28,0.0043346578385339285
2006-11-29,0.010429974986966517
2006-11-30,0.0004270149592680017
2006-12-01,-0.002205978780139062
2006-12-04,0.0076311297270148515
2006-12-05,0.004317261499369174
2006-12-06,-0.0008456553384363907
2006-12-07,-0.0043726722184089795
2006-12-08,0.001841689464687768
2006-12-11,0.002899212870221435
2006-12-12,-0.000775534294556679
2006-12-13,0.001058353492078945
2006-12-14,0.008811241682677107
2006-12-15,9.105715284962734e-05
2006-12-18,-0.0027397430352792407
2006-12-19,0.0019017550541640116
2006-12-20,-0.0005625554530178656
2006-12-21,-0.0036582081587597237
2006-12-22,-0.006143073553424805
2006-12-26,0.0058968288249383605
2006-12-27,0.006568748641479161
2006-12-28,-0.0021046391623943395
2006-12-29,-0.0041492700077048195
2007-01-03,-0.0017653758629875282
2007-01-04,0.002122151212051504
2007-01-05,-0.007976501173794115
2007-01-08,0.004625499129313315
2007-01-09,-0.0008498342363514322
2007-01-10,0.0033315482899347604
2007-01-11,0.004380402427603736
2007-01-12,0.007597241164656987
2007-01-16,-0.001955227104277646
2007-01-17,0.00042007601658977656
2007-01-18,-0.0033564510770024425
2007-01-19,0.001964982819889327
2007-01-22,-0.0030809779477414256
2007-01-23,0.002949750800878226
2007-01-24,0.008053255473024823
2007-01-25,-0.011740341121628362
2007-01-26,-0.0009139911267939116
2007-01-29,-0.0005629883405766645
2007-01-30,0.005209442888965077
2007-01-31,0.006723182522857751
2007-02-01,0.005982763091582077
2007-02-02,0.0013829937707570128
2007-02-05,0.0002761715481833793
2007-02-06,0.000276170610928439
2007-02-07,0.002208679602619945
2007-02-08,-0.0013081636231496718
2007-02-09,-0.007447260575435766
2007-02-12,-0.0034042683483227476
2007-02-13,0.00843479703786243
2007-02-14,0.006566968379808413
2007-02-15,0.0013049448028126243
2007-02-16,-0.0004802055860524401
2007-02-20,0.0021274539548823412
2007-02-21,-0.0004107682381956357
2007-02-22,-0.0007535713933419785
2007-02-23,-0.00390748162812804
2007-02-26,-0.0008946430208420786
2007-02-27,-0.039057926051915826
2007-02-28,0.010251098622455102
2007-03-01,-0.0003
2007-03-02,-0.0
2007-03-05,-0.0
2007-03-06,0.0
2007-03-07,-0.0
2007-03-08,0.0
2007-03-09,0.0
